,std_dt,ticker,company_name
2974,20050912,A045050,현원
2975,20070817,A045050,큐리어스
2976,20000810,A045060,오공
2977,20000710,A045070,파이오니어2
2978,20010601,A045070,파이오니어2MF
2979,20000724,A045080,그린에셋일호-MF
2980,20000630,A045090,옵티멈성장1
2981,20000831,A045100,한양이엔지
2982,20010807,A045240,뉴씨앤씨
2983,20011108,A045260,하이홈
2984,20021108,A045260,CHK한강
2985,20050415,A045260,C
2986,20060102,A045260,C&S디펜스
2987,20060404,A045260,C
2988,20060405,A045260,C&S디펜스
2989,20060421,A045260,C
2990,20060424,A045260,C&S디펜스
2991,20070426,A045260,에너랜드
2992,20110419,A045260,대한종합상사
2993,20120410,A045260,디에이치패션
2994,20000710,A045280,마이다스페안
2995,20010601,A045280,마이다스페안MF
2996,20040106,A045290,엘리코파워
2997,20051020,A045290,카프코
2998,20080404,A045290,제강
2999,20090703,A045290,포네이처
3000,20011218,A045300,성우테크론
3001,20020110,A045310,이레전자산업
3002,20020719,A045340,토탈소프트
3003,20001207,A045380,더존디지털
3004,20010517,A045390,이노디지털
3005,20040504,A045390,이노티지
3006,20060523,A045390,코마스인
3007,20071030,A045390,대아티아이
3008,20010817,A045400,마스타테크론
3009,20080626,A045400,LJL
3010,20080703,A045400,LJL에너지
3011,20081114,A045400,이롬텍
3012,20000727,A045470,인피트론
3013,20090609,A045470,에이프로테크놀로지
3014,20000907,A045510,정원엔시스템
3015,20110419,A045510,정원엔시스
3016,20001205,A045520,크린앤사이언
3017,20100816,A045520,크린앤사이언스
3018,20000710,A045550,유리아이티일
3019,20010601,A045550,유리아이티일MF
3020,20010709,A045550,유리프론티어MF
3021,20010524,A045660,에이텍시스템
3022,20040420,A045660,에이텍
3023,20060703,A045710,온미디어
3024,20020423,A045760,한통데이타
3025,20000724,A045790,세이채권혼합
3026,20010601,A045790,세이채권혼합MF
3027,20000718,A045800,KTB더블채권1
3028,20010601,A045800,KTB더블채권1MF
3029,20081127,A045820,LG파워콤
3030,20000724,A045860,실크성장삼호
3031,20010601,A045860,실크성장삼호MF
3032,20000814,A045870,크린3호
3033,20010601,A045870,크린3호MF
3034,20020207,A045880,우전시스텍
3035,20070821,A045880,유티엑스
3036,20051128,A045890,화우테크
3037,20110804,A045890,동부라이텍
3038,20171101,A045890,DB라이텍
3039,20181228,A045890,GV
3040,20001006,A045920,화림모드
3041,20000803,A045970,디지탈캠프
3042,20050418,A045970,비에스이
3043,20150914,A045970,코아시아홀딩스
3044,20190314,A045970,코아시아
3045,20010111,A046000,모디아소프트
3046,20010822,A046000,모디아
3047,20001226,A046070,코다코
3048,20060120,A046110,오늘과내일
3049,20130110,A046110,한일네트웍스
3050,20100615,A046120,케이엔디티
3051,20130412,A046120,오르비텍
3052,20030205,A046140,SBSi
3053,20091005,A046140,SBS콘텐츠허브
3054,20000816,A046210,코람스틸
3055,20070202,A046210,코람파나진
3056,20090121,A046210,파나진
3057,20001107,A046240,인츠커뮤니티
3058,20060214,A046240,엘림에듀
3059,20100721,A046240,에스브이에이치
3060,20020205,A046310,백금정보통신
3061,20070125,A046310,백금T&A
3062,20010410,A046320,디지탈퍼스트
3063,20080104,A046320,MTRON
3064,20000824,A046350,오리엔텍
3065,20050415,A046350,소마시스KOR
3066,20070417,A046350,바이오매스코
3067,20090805,A046350,에듀아크
3068,20010111,A046390,디날리아이티
3069,20040920,A046390,이즈온
3070,20061002,A046390,삼화네트웍스
3071,20021001,A046400,디브이에스
3072,20020523,A046430,삼성광전
3073,20030418,A046430,위디츠
3074,20080620,A046430,알에스넷
3075,20041214,A046440,모빌리언스
3076,20120417,A046440,KG모빌리언스
3077,20000731,A046520,유리뉴앙상블
3078,20010601,A046520,유리뉴앙상블MF
3079,20021010,A046720,엔하이테크
3080,20000818,A046810,코리언일랙트로닉스
3081,20010601,A046810,KEPS
3082,20000904,A046820,미래한아름2
3083,20010601,A046820,미래한아름2MF
3084,20010710,A046840,예스테크
3085,20041115,A046840,YES
3086,20051110,A046840,자유투어
3087,20020117,A046890,서울반도체
3088,20000818,A046930,타임
3089,20020618,A046940,아이티플러스
3090,20080729,A046940,휴람알앤씨
3091,20090417,A046940,우원인프라
3092,20100823,A046940,우원개발
3093,20121127,A046970,우리로광통신
3094,20150421,A046970,우리로
3095,20010323,A047040,대우건설
3096,20010323,A047050,대우인터내셔
3097,20090116,A047050,대우인터내셔널
3098,20160329,A047050,포스코대우
3099,20190328,A047050,포스코인터내셔널
3100,20000908,A047060,풍성전기
3101,20010202,A047060,덴소풍성
3102,20020110,A047080,한빛소프트
3103,20030725,A047310,파워로직스
3104,20010529,A047370,인컴
3105,20040623,A047370,케이컴스
3106,20060616,A047370,액슬론
3107,20080807,A047370,에프아이투어
3108,20090929,A047400,쌍용머티리얼
3109,20171023,A047400,유니온머티리얼
3110,20020719,A047420,LKFS
3111,20040423,A047420,엘케이엔씨
3112,20050620,A047420,레이더스컴퍼니
3113,20011120,A047440,레이젠
3114,20001123,A047450,이앤텍
3115,20080701,A047560,이스트소프트
3116,20010111,A047600,실리콘테크
3117,20040730,A047600,제일
3118,20060427,A047600,에버렉스
3119,20080411,A047600,세계투어
3120,20001212,A047610,월드텔레콤
3121,20010720,A047710,액티패스
3122,20081230,A047710,액티투오
3123,20010510,A047730,넷웨이브
3124,20010918,A047770,윤디자인
3125,20051221,A047770,디앤에코
3126,20080812,A047770,예신피제이
3127,20101220,A047770,코데즈컴바인
3128,20110630,A047810,한국항공우주
3129,20021224,A047820,코닉테크
3130,20051005,A047820,초록뱀
3131,20000925,A047890,미래주식1
3132,20010601,A047890,미래주식1MF
3133,20151221,A047920,씨트리
3134,20200221,A047920,메디포럼제약
3135,20201105,A047920,에이치엘비제약
3136,20010621,A047940,엔바이오테크
3137,20050419,A047940,EBT네트웍스
3138,20080304,A047940,비엔디
3139,20011122,A048130,이코인
3140,20020909,A048130,제네틱스
3141,20031209,A048130,씨피엔
3142,20070209,A048130,남애인터
3143,20070828,A048130,호비지수
3144,20080516,A048130,에스피코프
3145,20010426,A048140,태광이엔시
3146,20021105,A048150,모닷텔
3147,20070207,A048260,오스템임플란트
3148,20030124,A048270,한국교육
3149,20031121,A048270,케이스
3150,20071218,A048270,포넷
3151,20020808,A048410,이미지퀘스트
3152,20040426,A048410,현대이미지
3153,20060420,A048410,현대아이티
3154,20120418,A048410,현대아이비티
3155,20180912,A048410,현대바이오
3156,20010111,A048430,세림테크
3157,20080115,A048430,유라테크
3158,20001214,A048460,엑큐리스
3159,20020110,A048470,대동스틸
3160,20010614,A048510,테스텍
3161,20110126,A048530,인트론바이오
3162,20010731,A048540,하이콤정보
3163,20020716,A048540,hycom
3164,20021213,A048540,하이콤
3165,20010118,A048550,볼빅
3166,20080618,A048550,비티앤아이
3167,20080814,A048550,BT&I
3168,20120427,A048550,비티앤아이여행그룹
3169,20120615,A048550,SM C&C
3170,20010109,A048640,동우
3171,20011207,A048640,동우에이엘티
3172,20060628,A048640,동우엠엔에프씨
3173,20070413,A048640,엠엔에프씨
3174,20000925,A048660,마이다스차익
3175,20010601,A048660,마이다스차익MF
3176,20001012,A048760,바이어블
3177,20020412,A048760,브이케이
3178,20020418,A048760,VK
3179,20010116,A048770,TPC
3180,20001012,A048830,엔피케이
3181,20040813,A048870,코아로직
3182,20170818,A048870,시너지이노베이션
3183,20010731,A048910,대원씨앤에이
3184,20070418,A048910,대원미디어
3185,20010103,A049000,예당
3186,20020221,A049070,인탑스
3187,20131219,A049080,기가레인
3188,20010726,A049120,파인디앤씨
3189,20020122,A049130,하우리
3190,20020523,A049180,뉴테크맨
3191,20060414,A049180,온니테크
3192,20070709,A049180,동아G&L
3193,20080722,A049180,동아회원권
3194,20100222,A049180,코리아본뱅크
3195,20130415,A049180,셀루메드
3196,20020205,A049370,CJ엔터테인
3197,20010116,A049430,코메론
3198,20011011,A049470,어드밴텍
3199,20090114,A049470,에스지어드밴텍
3200,20100319,A049470,SGA
3201,20010109,A049480,오픈베이스
3202,20010802,A049520,유일전자
3203,20051118,A049520,유아이엘
3204,20020228,A049550,잉크테크
3205,20030124,A049630,재영솔루텍
3206,20020108,A049690,브레인컨설팅
3207,20040726,A049690,아이필넷
3208,20060424,A049690,포휴먼
3209,20020131,A049720,고려신용정보
3210,20001123,A049770,동원F&B
3211,20010213,A049790,소프트윈
3212,20010726,A049800,우진세렉스
3213,20120413,A049800,우진플라임
3214,20010118,A049830,승일제관
3215,20070320,A049830,승일
3216,20001204,A049850,크린4호
3217,20010601,A049850,크린4호MF
3218,20050104,A049950,미래컴퍼니
3219,20021213,A049960,쎌바이오텍
3220,20001106,A049990,세이플러스
3221,20010601,A049990,세이플러스MF
3222,20001221,A050050,코웰시스넷
3223,20050729,A050050,서원아이앤비
3224,20061227,A050050,유아이에너지
3225,20040629,A050090,휘닉스피디이
3226,20110413,A050090,휘닉스소재
3227,20010517,A050110,선양테크
3228,20040810,A050110,선양디엔티
3229,20080411,A050110,쿠스코엘비이
3230,20100416,A050110,캠시스
3231,20020425,A050120,경조산업
3232,20041004,A050120,KJ온라인
3233,20060816,A050120,라이브플렉스
3234,20020115,A050320,아남정보기술
3235,20160104,A050320,에스아이티글로벌
3236,20180424,A050320,에이앤티앤
3237,20200831,A050320,아래스
3238,20001218,A050350,다임알짜1호
3239,20010601,A050350,다임알짜1호MF
3240,20020423,A050470,씨엠에스
3241,20020424,A050470,CMS
3242,20100820,A050470,CT&T
3243,20051212,A050540,엠피씨
3244,20170413,A050540,한국코퍼레이션
3245,20010621,A050600,시그마컴
3246,20070911,A050600,세라온
3247,20050805,A050640,위트콤
3248,20081212,A050640,이룸지엔지
3249,20020516,A050760,유펄스
3250,20060425,A050760,에스폴리텍
3251,20100126,A050860,아세아텍
3252,20050708,A050890,쏠리테크
3253,20120423,A050890,쏠리드
3254,20161011,A050960,수산아이앤티
3255,20010205,A051070,세이우량채2
3256,20010601,A051070,세이우량채2MF
3257,20020528,A051160,지어소프트
3258,20100416,A051160,디지털오션
3259,20130417,A051160,지어소프트
3260,20011023,A051170,루보
3261,20090407,A051170,제다
3262,20110422,A051170,루보
3263,20150723,A051170,썬코어
3264,20071129,A051310,성진지오텍
3265,20130716,A051310,포스코플랜텍
3266,20041119,A051360,토비스
3267,20030122,A051370,인터플렉스
3268,20020215,A051380,피씨디렉트
3269,20011115,A051390,영우통신
3270,20150421,A051390,YW
3271,20010612,A051490,나라엠앤디
3272,20010726,A051500,CJ푸드시스템
3273,20080324,A051500,CJ프레시웨이
3274,20010703,A051530,이스턴테크
3275,20060222,A051530,굿이엠지
3276,20071214,A051600,한전KPS
3277,20010129,A051630,진양화학
3278,20040618,A051710,디에스엘시디
3279,20110426,A051710,디에스
3280,20010626,A051780,인터스타
3281,20010828,A051780,인터스타테크
3282,20021217,A051780,에스비텍
3283,20080422,A051780,큐로홀딩스
3284,20010718,A051810,모보아이피씨
3285,20060407,A051810,모보
3286,20051111,A051820,아이피에스
3287,20010425,A051900,LG생활건강
3288,20010425,A051910,LG화학
3289,20010402,A051960,다임알짜2호
3290,20010601,A051960,다임알짜2호MF
3291,20010731,A051980,위자드소프트
3292,20050415,A051980,SNH
3293,20151109,A051980,휴림스
3294,20160728,A051980,넥스트바이오홀딩스
3295,20180417,A051980,중앙리빙테크
3296,20190530,A051980,센트럴바이오
3297,20010305,A051990,유리크레디트
3298,20010601,A051990,유리크레디트MF
3299,20010705,A052020,에스켐
3300,20080502,A052020,에스티큐브
3301,20010621,A052190,소프트맥스
3302,20161205,A052190,이에스에이
3303,20021223,A052210,코어세스
3304,20090506,A052210,코어포올
3305,20091110,A052210,엠씨티티코어
3306,20050121,A052220,iMBC
3307,20010517,A052260,바이오랜드
3308,20160712,A052260,SK바이오랜드
3309,20201021,A052260,현대바이오랜드
3310,20010605,A052270,한단정보통신
3311,20091229,A052270,우전앤한단
3312,20160420,A052270,우전
3313,20010531,A052290,인프론테크
3314,20040126,A052290,티니아텍
3315,20080116,A052290,윈드스카이
3316,20091023,A052290,지오멘토
3317,20110429,A052290,트레이스
3318,20010802,A052300,아이티
3319,20060418,A052300,디질런트FEF
3320,20071116,A052300,M&M
3321,20110114,A052300,승화산업
3322,20141010,A052300,SH 홀딩스
3323,20160720,A052300,W홀딩컴퍼니
3324,20010524,A052310,드림원
3325,20040615,A052310,실미디어
3326,20070727,A052310,블랙미디어
3327,20070928,A052310,유한NHS
3328,20080422,A052310,H1바이오
3329,20010710,A052330,코텍
3330,20010720,A052350,하이켐텍
3331,20050915,A052350,큐론
3332,20050922,A052350,CURON
3333,20070713,A052350,큐론
3334,20070813,A052350,코아브리드
3335,20101222,A052350,코아에스앤아이
3336,20011018,A052400,케이비티
3337,20120420,A052400,코나아이
3338,20010807,A052420,오성
3339,20010808,A052420,오성엘에스티
3340,20180227,A052420,오성첨단소재
3341,20050103,A052460,아이크래프트
3342,20011218,A052510,에코솔루션
3343,20010312,A052520,세이에이스
3344,20010601,A052520,세이에이스MF
3345,20010402,A052530,유리세이프
3346,20010601,A052530,유리세이프MF
3347,20010402,A052540,미래셀렉티브
3348,20010601,A052540,미래셀렉티브MF
3349,20010710,A052560,사이어스
3350,20051129,A052560,시스맘네트웍
3351,20060822,A052560,티에스엠홀딩
3352,20071102,A052560,삼성수산
3353,20010710,A052600,한네트
3354,20010731,A052640,씨큐어테크
3355,20030623,A052640,씨큐리콥
3356,20040816,A052640,싸이더스
3357,20080729,A052640,스코포스
3358,20081219,A052640,제네시스
3359,20011218,A052650,자티전자
3360,20120425,A052650,이디디컴퍼니
3361,20020124,A052670,제일바이오
3362,20091214,A052690,한전기술
3363,20030801,A052710,아모텍
3364,20020822,A052770,이모션
3365,20060414,A052770,예당온라인
3366,20091005,A052770,와이디온라인
3367,20200416,A052770,아이톡시
3368,20010814,A052790,액토즈소프트
3369,20011213,A052810,유진데이타
3370,20110901,A052810,아시아미디어홀딩스
3371,20091006,A052860,아이앤씨
3372,20010724,A052880,에스아이테크
3373,20021230,A052880,큐앤에스
3374,20050118,A052900,비아이이엠티
3375,20160418,A052900,KMH하이텍
3376,20020716,A052970,시그엔
3377,20050323,A052970,올리브나인
3378,20020624,A053000,우리금융
3379,20010807,A053030,바이넥스
3380,20010809,A053040,솔빛텔레콤
3381,20071023,A053040,미주씨앤아이
3382,20100518,A053040,블루젬디앤씨
3383,20011011,A053050,썬텍
3384,20100616,A053050,지에스이
3385,20010817,A053060,세동
3386,20010807,A053070,덱트론
3387,20081002,A053070,메디에스앤피
3388,20081230,A053070,트리니티
3389,20200924,A053080,원방테크
3390,20011009,A053110,바이오메디아
3391,20061107,A053110,소리바다
3392,20011030,A053160,프리엠스
3393,20020110,A053170,두리정보통신
3394,20051207,A053170,튜브픽쳐스
3395,20070713,A053170,페트로홀딩스
3396,20071030,A053170,코스모스피엘씨
3397,20011226,A053200,디이시스
3398,20110603,A053210,스카이라이프
3399,20010720,A053250,엔에스아이
3400,20020104,A053260,금강철강
3401,20020207,A053270,구영테크
3402,20080507,A053280,예스이십사
3403,20090318,A053280,예스24
3404,20021210,A053290,능률영어사
3405,20040407,A053290,능률교육
3406,20171116,A053290,NE능률
3407,20140204,A053300,한국정보인증
3408,20020104,A053320,세고
3409,20080822,A053320,테라리소스
3410,20011101,A053330,제일엔테크
3411,20070424,A053330,세지
3412,20090416,A053330,영진인프라
3413,20131101,A053330,와이제이브릭스
3414,20140425,A053330,영진코퍼레이션
3415,20011115,A053350,이니텍
3416,20010821,A053440,에프에스텍
3417,20080418,A053440,성우몰드
3418,20010809,A053450,세키노스코
3419,20020430,A053450,세코닉스
3420,20010731,A053470,벨코정보통신
3421,20070718,A053470,에스와이정보
3422,20080131,A053470,오페스
3423,20010409,A053530,마이다스차2
3424,20010601,A053530,마이다스차2MF
3425,20190125,A053580,웹케시
3426,20010823,A053590,비젼텔레콤
3427,20040428,A053590,케이앤컴퍼니
3428,20120327,A053590,한국테크놀로지
3429,20010817,A053610,프로텍
3430,20010807,A053620,태양산업
3431,20120918,A053620,태양
3432,20020215,A053660,현진소재
3433,20090623,A053690,한미파슨스
3434,20110421,A053690,한미글로벌
3435,20011106,A053700,아이디씨텍
3436,20050413,A053700,디티비로
3437,20050608,A053700,프리샛
3438,20090626,A053700,티지에너지
3439,20101008,A053700,삼보모토스
3440,20120726,A053700,삼보모터스
3441,20030321,A053740,국제엘렉트릭
3442,20010913,A053800,안철수연구소
3443,20120423,A053800,안랩
3444,20020719,A053810,세안아이티
3445,20050616,A053810,유비프리시젼
3446,20140422,A053810,케이엘티
3447,20150903,A053810,아이팩토리
3448,20011213,A053870,GT&T
3449,20020507,A053890,영진닷컴
3450,20060317,A053890,미디어코프
3451,20011106,A053950,테코스
3452,20070614,A053950,HS바이오팜
3453,20100512,A053950,경남제약
3454,20011113,A053960,어플라이드
3455,20020409,A053980,엔에이씨정보
3456,20040423,A053980,자이엘정보
3457,20090409,A053980,자이엘
3458,20090806,A053980,오상자이엘
3459,20011023,A054010,평화일렉콤
3460,20040227,A054010,평화미디어
3461,20040304,A054010,평화미디어컴
3462,20050412,A054010,유비트론
3463,20110708,A054010,선팩테크
3464,20020507,A054020,KDN스마텍
3465,20070420,A054020,GK파워
3466,20020115,A054040,한국트로닉스
3467,20121026,A054040,한국컴퓨터
3468,20020402,A054050,농우바이오
3469,20011009,A054080,우주통신
3470,20040206,A054090,삼진엘앤디
3471,20020618,A054120,퓨어텍
3472,20060410,A054120,퓨어나노텍
3473,20071016,A054120,김종학프로덕션
3474,20100217,A054120,더체인지
3475,20011108,A054150,가드텍
3476,20071120,A054150,브이라이프
3477,20080613,A054150,에너라이프
3478,20100830,A054150,뉴젠아이씨티
3479,20011011,A054170,대인정보
3480,20030116,A054170,엔빅스
3481,20011016,A054180,씨오텍
3482,20070417,A054180,해인I&C
3483,20081014,A054180,메가바이온
3484,20100825,A054180,중앙오션
3485,20200910,A054180,메디콕스
3486,20020509,A054210,이랜텍
3487,20011226,A054220,비츠로시스
3488,20011220,A054250,동진에코텍
3489,20061124,A054250,예일바이오텍
3490,20020110,A054300,헤스본
3491,20160119,A054300,팬스타엔터프라이즈
3492,20020110,A054340,피앤텔
3493,20150120,A054340,엔알케이
3494,20180126,A054340,피앤텔
3495,20011120,A054370,신영텔레콤
3496,20041014,A054370,업필
3497,20020425,A054410,케이피티
3498,20180628,A054410,케이피티유
3499,20011122,A054440,원일정기
3500,20050413,A054440,MSA미디어
3501,20051018,A054440,엠텍반도체
3502,20041210,A054450,텔레칩스
3503,20010828,A054530,신한SIT
3504,20011115,A054540,삼영엠텍
3505,20011204,A054620,앤콤
3506,20040129,A054620,코닉
3507,20040205,A054620,코닉시스템
3508,20090403,A054620,AP시스템
3509,20170407,A054620,APS홀딩스
3510,20011113,A054630,에이디칩스
3511,20020110,A054650,신화정보
3512,20060417,A054650,뉴젠비아이티
3513,20020226,A054670,대한뉴팜
3514,20031114,A054780,한국툰붐
3515,20041027,A054780,오토윈테크
3516,20060414,A054780,키이스트
3517,20011206,A054790,제이엠피
3518,20010927,A054800,아이디스
3519,20110802,A054800,아이디스홀딩스
3520,20011101,A054920,소프트포럼
3521,20151230,A054920,한컴시큐어
3522,20190822,A054920,한컴위드
3523,20020115,A054930,유신
3524,20011213,A054940,이림테크
3525,20041025,A054940,엑사이엔씨
3526,20060607,A054950,제이브이엠
3527,20011218,A055000,동서정보기술
3528,20011206,A055250,키이
3529,20060418,A055250,이지그린텍
3530,20070611,A055250,이스타비
3531,20080414,A055250,다휘
3532,20171031,A055490,테이팩스
3533,20010910,A055550,신한지주
3534,20031107,A055810,KTC텔레콤
3535,20030801,A055970,시스윌
3536,20070615,A055970,에너윈
3537,20030711,A056000,거원시스템
3538,20050408,A056000,코원
3539,20160630,A056000,신스타임즈
3540,20200331,A056000,네스엠
3541,20020813,A056010,콜린스
3542,20040827,A056010,디지털큐브
3543,20090929,A056010,아이스테이션
3544,20030704,A056020,썸텍
3545,20080117,A056020,쿨투
3546,20020115,A056060,우진코리아
3547,20040416,A056060,세니콘
3548,20011113,A056080,지나월드
3549,20051125,A056080,유진로봇
3550,20151112,A056090,유앤아이
3551,20011220,A056140,리더컴
3552,20011218,A056190,에스에프에이
3553,20020129,A056200,메디오피아
3554,20060908,A056200,엠넷미디어
3555,20021108,A056340,동양크레디텍
3556,20081224,A056340,CU전자
3557,20011204,A056360,코위버
3558,20020604,A056500,슈마일렉트론
3559,20011213,A056700,신화인터텍
3560,20020110,A056710,포시에스
3561,20080717,A056710,미리넷
3562,20020104,A056730,텔로드
3563,20110112,A056730,아큐픽스
3564,20161208,A056730,포스링크
3565,20020115,A056810,위다스
3566,20011220,A056850,정소프트
3567,20070416,A056850,이노비츠
3568,20090119,A056850,코어비트
3569,20040608,A057030,시사닷컴
3570,20050819,A057030,YBM시사닷컴
3571,20160420,A057030,와이비엠넷
3572,20191203,A057030,YBM넷
3573,20100913,A057050,현대홈쇼핑
3574,20021115,A057100,하이스마텍
3575,20020110,A057110,아이티센
3576,20011220,A057330,시그마텔레콤
3577,20021021,A057330,플래닛82
3578,20011226,A057500,에스엔티
3579,20060920,A057500,솔믹스
3580,20100122,A057500,SKC 솔믹스
3581,20070919,A057540,옴니시스템
3582,20020618,A057680,옴니텔
3583,20200821,A057680,티사이언티픽
3584,20031229,A057880,토필드
3585,20190612,A057880,필로시스헬스케어
3586,20151214,A058110,멕아이씨에스
3587,20050805,A058220,아리온
3588,20020219,A058370,에이에스이
3589,20080912,A058370,지코아이엔씨
3590,20090414,A058370,지코앤루티즈
3591,20100414,A058370,루티즈
3592,20101227,A058370,금성테크
3593,20170306,A058370,비엔씨컴퍼니
3594,20101103,A058400,케이엔엔
3595,20110304,A058400,KNN
3596,20020110,A058420,한틀시스템
3597,20081210,A058420,셀런에스엔
3598,20101123,A058420,에스큐엔
3599,20110713,A058420,제이웨이
3600,20020816,A058430,포항강판
3601,20080410,A058430,포스코강판
3602,20020117,A058450,일야하이텍
3603,20110419,A058450,일야
3604,20011218,A058470,리노공업
3605,20020115,A058480,해원에스티
3606,20020205,A058530,한송하이테크
3607,20051222,A058530,이큐스팜
3608,20100406,A058530,이큐스앤자루
3609,20170417,A058530,크레아플래닛
3610,20180621,A058530,슈펙스비앤피
3611,20020507,A058550,에어로텔레콤
3612,20040402,A058550,KTT텔레콤
3613,20051021,A058550,비아이엔텍
3614,20061130,A058550,이나이더스
3615,20070417,A058550,나온
3616,20080219,A058550,네오리소스
3617,20020723,A058610,에스피지
3618,20081219,A058630,엠게임
3619,20010730,A058650,세아홀딩스
3620,20020611,A058680,오브제
3621,20031229,A058690,TG인포넷
3622,20040922,A058690,퓨쳐인포넷
3623,20040802,A058730,동아에스텍
3624,20180410,A058730,다스코
3625,20010831,A058820,피엠케이
3626,20060526,A058820,스카이뉴팜
3627,20130416,A058820,CMG제약
3628,20100916,A058850,KTcs
3629,20101217,A058860,케이티스
3630,20190419,A058860,KTis
3631,20041029,A058900,모코코
3632,20090423,A058900,투미비티
3633,20010806,A058910,유리롱숏채권-MF
3634,20160428,A058970,엠로
3635,20020115,A059090,코미코
3636,20130801,A059090,미코
3637,20081216,A059100,아이컴포넌트
3638,20130701,A059120,아진엑스텍
3639,20080415,A059210,메타
3640,20080422,A059210,메타바이오메드
3641,20020117,A059720,야호
3642,20011109,A060000,국민은행
3643,20020614,A060150,인선이엔티
3644,20020625,A060230,보이스웨어
3645,20041223,A060230,튜브미디어
3646,20060102,A060230,에이치비엔터
3647,20071224,A060230,유니버셜씨엠
3648,20080417,A060230,할리스이앤티
3649,20090417,A060230,SC팅크그린
3650,20101112,A060230,이그잭스
3651,20020104,A060240,디지탈온넷
3652,20090403,A060240,아이넷스쿨
3653,20150416,A060240,룽투코리아
3654,20020108,A060250,시스네트
3655,20060711,A060250,한국사이버결제
3656,20160415,A060250,NHN한국사이버결제
3657,20020205,A060260,뉴보텍
3658,20020703,A060280,대원씨아이
3659,20060412,A060280,코암바이오
3660,20060418,A060280,코암나노바이오
3661,20061128,A060280,큐렉소
3662,20020110,A060300,뉴소프트기술
3663,20050411,A060300,인크루트
3664,20100719,A060300,레드로버
3665,20020423,A060310,삼에스코리아
3666,20021004,A060310,3S
3667,20020215,A060370,한국해저통신
3668,20020430,A060370,KT서브마린
3669,20020205,A060380,동양에스텍
3670,20020507,A060410,데이타게이트
3671,20050329,A060410,여리
3672,20071121,A060410,베스트플로우
3673,20141229,A060480,국일신동
3674,20061128,A060540,에스에이티
3675,20020228,A060550,우수씨엔에스
3676,20020711,A060560,동화씨엠테크
3677,20030417,A060560,홈센타
3678,20160923,A060560,홈센타홀딩스
3679,20031219,A060570,레인콤
3680,20090424,A060570,아이리버
3681,20190411,A060570,드림어스컴퍼니
3682,20011004,A060580,마이차익안정-MF
3683,20020221,A060590,씨티씨바이오
3684,20020221,A060660,한도하이테크
3685,20030617,A060670,썬코리아전자
3686,20061219,A060670,썬트로닉스
3687,20090420,A060670,유퍼트
3688,20020521,A060720,케이에이치
3689,20020530,A060720,KH바텍
3690,20020411,A060750,제이콤
3691,20020207,A060840,태영텔스타
3692,20200812,A060850,영림원소프트랩
3693,20020917,A060900,콤텔시스템
3694,20060524,A060900,젠컴이앤아이
3695,20071217,A060900,티티씨아이
3696,20090202,A060900,트루맥스
3697,20100722,A060900,에어파크
3698,20140428,A060900,엘 에너지
3699,20150713,A060900,퍼시픽바이오
3700,20190712,A060900,케이알피앤이
3701,20200805,A060900,대한그린파워
3702,20021213,A060910,I.S하이텍
3703,20090610,A060910,스멕스
3704,20120323,A060910,오리엔트프리젠
3705,20130514,A060910,프리젠
3706,20100519,A060980,만도
3707,20141006,A060980,한라홀딩스
3708,20020516,A061040,알에프텍
3709,20030106,A061050,에스제이윈텍
3710,20080407,A061050,유라시아알앤티
3711,20090421,A061050,지앤디윈텍
3712,20041029,A061140,디지탈디바이
3713,20051012,A061140,디지탈디바이스
3714,20080416,A061140,엘앤피아너스
3715,20020418,A061250,화일약품
3716,20020411,A061460,한진피앤씨
3717,20110131,A061970,엘비세미콘
3718,20151221,A062580,인산가
3719,20030523,A062730,케너텍
3720,20060725,A062860,티엘아이
3721,20191226,A062970,피피아이
3722,20090730,A063080,게임빌
3723,20011211,A063160,종근당바이오
3724,20080701,A063170,서울옥션
3725,20060704,A063280,사이버패스
3726,20030917,A063350,팬택앤큐리텔
3727,20020530,A063440,케이디미디어
3728,20160624,A063440,에프엔씨애드컬쳐
3729,20180531,A063440,SM Life Design
3730,20011224,A063510,코오롱인터
3731,20060714,A063570,한국전자금융
3732,20011214,A063680,미래프리미어
3733,20011224,A063680,미래프리미어MF
3734,20150428,A063760,이엘피
3735,20131112,A063840,닉스테크
3736,20020730,A064060,크린에어텍
3737,20061002,A064060,EBSI
3738,20080115,A064060,CTC
3739,20091106,A064060,사이노젠
3740,20021217,A064090,선광전자
3741,20060411,A064090,휴바이론
3742,20150820,A064090,한양하이타오
3743,20170703,A064090,에프앤리퍼블릭
3744,20030611,A064240,이엠테크닉스
3745,20040409,A064240,홈캐스트
3746,20040723,A064260,다날
3747,20110105,A064290,인텍플러스
3748,20131030,A064350,현대로템
3749,20020621,A064420,케이피케미칼
3750,20080604,A064480,브리지텍
3751,20180315,A064510,에코마이스터
3752,20021204,A064520,바른전자
3753,20051229,A064550,바이오니아
3754,20030704,A064720,기가텔레콤
3755,20060418,A064720,모델라인
3756,20030818,A064760,티씨케이
3757,20020822,A064800,필링크
3758,20200420,A064800,젬백스링크
3759,20070529,A064820,케이프
3760,20120426,A064820,소셜미디어99
3761,20150427,A064820,케이프
3762,20130701,A064850,에프앤가이드
3763,20020130,A064900,교보메리츠
3764,20020128,A064910,글로벌채권-MF
3765,20020311,A064960,대우정밀
3766,20060929,A064960,S&T대우
3767,20120403,A064960,S&T모티브
