,std_dt,symbol,currency
1927,20041029,A058900,KRW
1928,20010806,A058910,KRW
1929,20160428,A058970,KRW
1930,20020115,A059090,KRW
1931,20081216,A059100,KRW
1932,20130701,A059120,KRW
1933,20080415,A059210,KRW
1934,20020117,A059720,KRW
1935,20011109,A060000,KRW
1936,20020614,A060150,KRW
1937,20020625,A060230,KRW
1938,20020104,A060240,KRW
1939,20020108,A060250,KRW
1940,20020205,A060260,KRW
1941,20020703,A060280,KRW
1942,20020110,A060300,KRW
1943,20020423,A060310,KRW
1944,20020215,A060370,KRW
1945,20020205,A060380,KRW
1946,20020507,A060410,KRW
1947,20141229,A060480,KRW
1948,20061128,A060540,KRW
1949,20020228,A060550,KRW
1950,20020711,A060560,KRW
1951,20031219,A060570,KRW
1952,20011004,A060580,KRW
1953,20020221,A060590,KRW
1954,20020221,A060660,KRW
1955,20030617,A060670,KRW
1956,20020521,A060720,KRW
1957,20020411,A060750,KRW
1958,20020207,A060840,KRW
1959,20200812,A060850,KRW
1960,20020917,A060900,KRW
1961,20021213,A060910,KRW
1962,20100519,A060980,KRW
1963,20020516,A061040,KRW
1964,20030106,A061050,KRW
1965,20041029,A061140,KRW
1966,20020418,A061250,KRW
1967,20020411,A061460,KRW
1968,20110131,A061970,KRW
1969,20151221,A062580,KRW
1970,20030523,A062730,KRW
1971,20060725,A062860,KRW
1972,20191226,A062970,KRW
1973,20090730,A063080,KRW
1974,20011211,A063160,KRW
1975,20080701,A063170,KRW
1976,20060704,A063280,KRW
1977,20030917,A063350,KRW
1978,20020530,A063440,KRW
1979,20011224,A063510,KRW
1980,20060714,A063570,KRW
1981,20011214,A063680,KRW
1982,20150428,A063760,KRW
1983,20131112,A063840,KRW
1984,20020730,A064060,KRW
1985,20021217,A064090,KRW
1986,20030611,A064240,KRW
1987,20040723,A064260,KRW
1988,20110105,A064290,KRW
1989,20131030,A064350,KRW
1990,20020621,A064420,KRW
1991,20080604,A064480,KRW
1992,20180315,A064510,KRW
1993,20021204,A064520,KRW
1994,20051229,A064550,KRW
1995,20030704,A064720,KRW
1996,20030818,A064760,KRW
1997,20020822,A064800,KRW
1998,20070529,A064820,KRW
1999,20130701,A064850,KRW
2000,20020130,A064900,KRW
2001,20020128,A064910,KRW
2002,20020311,A064960,KRW
2003,20020528,A065060,KRW
2004,20030129,A065130,KRW
2005,20070718,A065150,KRW
2006,20020730,A065160,KRW
2007,20021119,A065170,KRW
2008,20020618,A065180,KRW
2009,20021023,A065270,KRW
2010,20020719,A065310,KRW
2011,20020926,A065340,KRW
2012,20040806,A065350,KRW
2013,20180402,A065370,KRW
2014,20020801,A065410,KRW
2015,20020822,A065420,KRW
2016,20030128,A065440,KRW
2017,20030205,A065450,KRW
2018,20020919,A065500,KRW
2019,20031031,A065510,KRW
2020,20020604,A065530,KRW
2021,20030701,A065560,KRW
2022,20030121,A065570,KRW
2023,20021206,A065610,KRW
2024,20020627,A065620,KRW
2025,20030121,A065650,KRW
2026,20160215,A065660,KRW
2027,20040102,A065680,KRW
2028,20020716,A065690,KRW
2029,20020716,A065710,KRW
2030,20040604,A065770,KRW
2031,20030212,A065810,KRW
2032,20030110,A065910,KRW
2033,20030107,A065940,KRW
2034,20030729,A065950,KRW
2035,20020318,A066030,KRW
2036,20020816,A066060,KRW
2037,20020716,A066110,KRW
2038,20030211,A066130,KRW
2039,20030611,A066200,KRW
2040,20031107,A066270,KRW
2041,20020925,A066300,KRW
2042,20061124,A066310,KRW
2043,20020517,A066330,KRW
2044,20030207,A066340,KRW
2045,20030121,A066350,KRW
2046,20171204,A066360,KRW
2047,20031219,A066410,KRW
2048,20021224,A066430,KRW
2049,20021105,A066480,KRW
2050,20020422,A066570,KRW
2051,20030212,A066590,KRW
2052,20020905,A066620,KRW
2053,20021230,A066670,KRW
2054,20081006,A066690,KRW
2055,20040527,A066700,KRW
2056,20030530,A066790,KRW
2057,20160718,A066830,KRW
2058,20030806,A066850,KRW
2059,20040514,A066900,KRW
2060,20050107,A066910,KRW
2061,20030124,A066930,KRW
2062,20030102,A066970,KRW
2063,20030117,A066980,KRW
2064,20080530,A067000,KRW
2065,20071218,A067010,KRW
2066,20030214,A067080,KRW
2067,20020617,A067130,KRW
2068,20031219,A067160,KRW
2069,20031114,A067170,KRW
2070,20031027,A067250,KRW
2071,20061116,A067280,KRW
2072,20030211,A067290,KRW
2073,20051011,A067310,KRW
2074,20160122,A067370,KRW
2075,20141224,A067390,KRW
2076,20020506,A067410,KRW
2077,20131203,A067570,KRW
2078,20081125,A067630,KRW
2079,20020520,A067700,KRW
2080,20150729,A067730,KRW
2081,20040109,A067770,KRW
2082,20020725,A067830,KRW
2083,20051005,A067850,KRW
2084,20051223,A067900,KRW
2085,20020530,A067910,KRW
2086,20100804,A067920,KRW
2087,20040126,A067950,KRW
2088,20041203,A067990,KRW
2089,20060707,A068050,KRW
2090,20030128,A068060,KRW
2091,20030721,A068150,KRW
2092,20100914,A068240,KRW
2093,20050719,A068270,KRW
2094,20020805,A068290,KRW
2095,20071226,A068330,KRW
2096,20120727,A068400,KRW
2097,20030701,A068420,KRW
2098,20051027,A068630,KRW
2099,20060203,A068760,KRW
2100,20050520,A068770,KRW
2101,20041001,A068790,KRW
2102,20020816,A068870,KRW
2103,20031017,A068930,KRW
2104,20101019,A068940,KRW
2105,20030523,A069080,KRW
2106,20031014,A069110,KRW
2107,20101026,A069140,KRW
2108,20021007,A069260,KRW
2109,20030818,A069330,KRW
2110,20070620,A069410,KRW
2111,20021111,A069460,KRW
2112,20021111,A069470,KRW
2113,20031114,A069510,KRW
2114,20040213,A069540,KRW
2115,20021101,A069620,KRW
2116,20110621,A069640,KRW
2117,20030128,A069730,KRW
2118,20071205,A069920,KRW
2119,20021125,A069960,KRW
2120,20021213,A070080,KRW
2121,20100609,A070300,KRW
2122,20070522,A070480,KRW
2123,20021111,A070540,KRW
2124,20040108,A070590,KRW
2125,20160527,A070960,KRW
2126,20030721,A071050,KRW
2127,20030217,A071090,KRW
2128,20100526,A071200,KRW
2129,20031114,A071280,KRW
2130,20100129,A071320,KRW
2131,20031024,A071360,KRW
2132,20160714,A071460,KRW
2133,20040217,A071530,KRW
2134,20051018,A071660,KRW
2135,20090417,A071670,KRW
2136,20110629,A071840,KRW
2137,20140527,A071850,KRW
2138,20040116,A071930,KRW
2139,20050804,A071950,KRW
2140,20090515,A071970,KRW
2141,20031031,A072020,KRW
2142,20030701,A072130,KRW
2143,20031229,A072430,KRW
2144,20030513,A072450,KRW
2145,20031028,A072470,KRW
2146,20041029,A072520,KRW
2147,20031205,A072530,KRW
2148,20030730,A072710,KRW
2149,20070725,A072770,KRW
2150,20041221,A072870,KRW
2151,20120321,A072950,KRW
2152,20161017,A072990,KRW
2153,20041217,A073010,KRW
2154,20040128,A073070,KRW
2155,20071012,A073110,KRW
2156,20050119,A073130,KRW
2157,20040206,A073190,KRW
2158,20050217,A073240,KRW
2159,20030829,A073470,KRW
2160,20050204,A073490,KRW
2161,20030829,A073530,KRW
2162,20070518,A073540,KRW
2163,20160727,A073560,KRW
2164,20040106,A073570,KRW
2165,20040106,A073640,KRW
2166,20050729,A073710,KRW
2167,20040518,A073780,KRW
2168,20080326,A073930,KRW
2169,20040106,A074000,KRW
2170,20050727,A074130,KRW
2171,20060801,A074140,KRW
2172,20050708,A074150,KRW
2173,20040604,A074430,KRW
2174,20031212,A074600,KRW
2175,20031223,A074610,KRW
2176,20050610,A075130,KRW
2177,20051021,A075180,KRW
2178,20151130,A075580,KRW
2179,20040213,A075970,KRW
2180,20080718,A076080,KRW
2181,20050726,A076090,KRW
2182,20040116,A076170,KRW
2183,20150518,A076340,KRW
2184,20131106,A076610,KRW
2185,20040108,A076850,KRW
2186,20040602,A077280,KRW
2187,20051014,A077360,KRW
2188,20040805,A077500,KRW
2189,20041029,A077960,KRW
2190,20040510,A077970,KRW
2191,20040720,A078000,KRW
2192,20070221,A078020,KRW
2193,20090123,A078070,KRW
2194,20041022,A078130,KRW
2195,20051223,A078140,KRW
2196,20041208,A078150,KRW
2197,20050729,A078160,KRW
2198,20070706,A078340,KRW
2199,20040514,A078350,KRW
2200,20040917,A078420,KRW
2201,20050204,A078520,KRW
2202,20051027,A078590,KRW
2203,20041210,A078600,KRW
2204,20050509,A078610,KRW
2205,20101022,A078650,KRW
2206,20070727,A078670,KRW
2207,20041029,A078700,KRW
2208,20051129,A078780,KRW
2209,20060627,A078860,KRW
2210,20050712,A078890,KRW
2211,20040805,A078930,KRW
2212,20040827,A078940,KRW
2213,20051115,A079000,KRW
2214,20041224,A079160,KRW
2215,20050201,A079170,KRW
2216,20051129,A079190,KRW
2217,20050719,A079340,KRW
2218,20060201,A079370,KRW
2219,20051122,A079430,KRW
2220,20170511,A079440,KRW
2221,20151002,A079550,KRW
2222,20051227,A079560,KRW
2223,20050121,A079650,KRW
2224,20040921,A079660,KRW
2225,20050126,A079810,KRW
2226,20050715,A079870,KRW
2227,20051019,A079940,KRW
2228,20050204,A079950,KRW
2229,20050201,A079960,KRW
2230,20100601,A079970,KRW
2231,20120223,A079980,KRW
2232,20050125,A080000,KRW
2233,20050930,A080010,KRW
2234,20041022,A080030,KRW
2235,20050527,A080140,KRW
2236,20050726,A080160,KRW
2237,20041015,A080180,KRW
2238,20050201,A080220,KRW
2239,20041130,A080410,KRW
2240,20051206,A080420,KRW
2241,20050513,A080440,KRW
2242,20061103,A080470,KRW
2243,20071008,A080520,KRW
2244,20100105,A080530,KRW
2245,20050119,A080570,KRW
2246,20141224,A080580,KRW
2247,20180726,A080720,KRW
2248,20041229,A080960,KRW
2249,20041229,A080970,KRW
2250,20041229,A080980,KRW
2251,20041222,A081000,KRW
2252,20071114,A081090,KRW
2253,20090423,A081150,KRW
2254,20041227,A081190,KRW
2255,20050104,A081200,KRW
2256,20050128,A081210,KRW
2257,20080523,A081220,KRW
2258,20060721,A081500,KRW
2259,20071012,A081580,KRW
2260,20100928,A081660,KRW
2261,20050215,A081930,KRW
2262,20050316,A081940,KRW
2263,20070820,A081970,KRW
2264,20050222,A082110,KRW
2265,20050624,A082210,KRW
2266,20140411,A082220,KRW
2267,20050316,A082240,KRW
2268,20050316,A082250,KRW
2269,20050316,A082260,KRW
2270,20050624,A082270,KRW
2271,20050726,A082390,KRW
2272,20091008,A082640,KRW
2273,20051005,A082660,KRW
2274,20110104,A082740,KRW
2275,20051118,A082800,KRW
2276,20050729,A082850,KRW
2277,20091028,A082920,KRW
2278,20080425,A082930,KRW
2279,20050527,A083120,KRW
2280,20050421,A083160,KRW
2281,20051005,A083310,KRW
2282,20050829,A083350,KRW
2283,20050829,A083360,KRW
2284,20050829,A083370,KRW
2285,20050829,A083380,KRW
2286,20050829,A083390,KRW
2287,20051020,A083420,KRW
2288,20060201,A083450,KRW
2289,20080918,A083470,KRW
2290,20170227,A083500,KRW
2291,20051220,A083550,KRW
2292,20050823,A083570,KRW
2293,20050823,A083580,KRW
2294,20050823,A083590,KRW
2295,20050823,A083600,KRW
2296,20050715,A083610,KRW
2297,20050805,A083620,KRW
2298,20051227,A083640,KRW
2299,20051202,A083650,KRW
2300,20060725,A083660,KRW
2301,20060106,A083790,KRW
2302,20051011,A083930,KRW
2303,20051031,A084010,KRW
2304,20061219,A084110,KRW
2305,20050727,A084160,KRW
2306,20051216,A084180,KRW
2307,20050812,A084240,KRW
2308,20060117,A084370,KRW
2309,20140121,A084440,KRW
2310,20071120,A084450,KRW
2311,20130701,A084650,KRW
2312,20050725,A084670,KRW
2313,20050726,A084680,KRW
2314,20050817,A084690,KRW
2315,20060519,A084730,KRW
2316,20060627,A084810,KRW
2317,20191107,A084850,KRW
2318,20051219,A084870,KRW
2319,20051229,A084990,KRW
2320,20080124,A085310,KRW
2321,20060704,A085370,KRW
2322,20050906,A085450,KRW
2323,20150708,A085620,KRW
2324,20051227,A085660,KRW
2325,20060117,A085670,KRW
2326,20060125,A085680,KRW
2327,20131206,A085810,KRW
2328,20071001,A085910,KRW
2329,20130925,A085980,KRW
2330,20060523,A085990,KRW
2331,20070921,A086040,KRW
2332,20060428,A086060,KRW
2333,20180508,A086080,KRW
2334,20060607,A086200,KRW
2335,20150709,A086220,KRW
2336,20061110,A086250,KRW
2337,20051226,A086280,KRW
2338,20061205,A086390,KRW
2339,20070529,A086450,KRW
2340,20130701,A086460,KRW
2341,20070720,A086520,KRW
2342,20071102,A086670,KRW
2343,20051111,A086720,KRW
2344,20051212,A086790,KRW
2345,20180820,A086820,KRW
2346,20061227,A086830,KRW
2347,20090203,A086890,KRW
2348,20090116,A086900,KRW
2349,20060926,A086960,KRW
2350,20060707,A086980,KRW
2351,20150722,A087010,KRW
2352,20091027,A087220,KRW
2353,20170224,A087260,KRW
2354,20150612,A087600,KRW
2355,20080404,A087730,KRW
2356,20060127,A088010,KRW
2357,20061219,A088020,KRW
2358,20070103,A088130,KRW
2359,20180627,A088260,KRW
2360,20091201,A088290,KRW
2361,20100317,A088350,KRW
2362,20061020,A088390,KRW
2363,20060201,A088510,KRW
2364,20080125,A088700,KRW
2365,20060328,A088790,KRW
2366,20060327,A088800,KRW
2367,20060417,A088810,KRW
2368,20060623,A088910,KRW
2369,20060630,A088960,KRW
2370,20060315,A088980,KRW
2371,20070117,A089010,KRW
2372,20111110,A089030,KRW
2373,20061101,A089140,KRW
2374,20061213,A089150,KRW
2375,20060519,A089170,KRW
2376,20060519,A089180,KRW
2377,20060519,A089190,KRW
2378,20060519,A089200,KRW
2379,20061010,A089230,KRW
2380,20061222,A089240,KRW
2381,20060925,A089470,KRW
2382,20060822,A089480,KRW
2383,20111111,A089530,KRW
2384,20151106,A089590,KRW
2385,20130717,A089600,KRW
2386,20061027,A089790,KRW
2387,20100618,A089850,KRW
2388,20061108,A089890,KRW
2389,20180823,A089970,KRW
2390,20110721,A089980,KRW
2391,20060602,A090080,KRW
2392,20060612,A090090,KRW
2393,20070522,A090120,KRW
2394,20061020,A090150,KRW
2395,20060703,A090350,KRW
2396,20111017,A090360,KRW
2397,20061226,A090370,KRW
2398,20140801,A090410,KRW
2399,20060629,A090430,KRW
2400,20070126,A090460,KRW
2401,20070110,A090470,KRW
2402,20060615,A090540,KRW
2403,20061205,A090710,KRW
2404,20081017,A090730,KRW
2405,20070919,A090740,KRW
2406,20131227,A090850,KRW
2407,20060721,A090970,KRW
2408,20060721,A090980,KRW
2409,20060721,A090990,KRW
2410,20060721,A091000,KRW
2411,20060731,A091090,KRW
2412,20070502,A091120,KRW
2413,20141212,A091270,KRW
2414,20070730,A091340,KRW
2415,20080201,A091440,KRW
2416,20070523,A091580,KRW
2417,20120131,A091590,KRW
2418,20070704,A091690,KRW
2419,20061213,A091700,KRW
2420,20180801,A091810,KRW
2421,20070130,A091970,KRW
2422,20170728,A091990,KRW
2423,20130912,A092040,KRW
2424,20071116,A092070,KRW
2425,20081024,A092130,KRW
2426,20200306,A092190,KRW
2427,20071018,A092200,KRW
2428,20061016,A092220,KRW
2429,20061012,A092230,KRW
2430,20071024,A092300,KRW
2431,20071030,A092440,KRW
2432,20070522,A092460,KRW
2433,20151030,A092590,KRW
2434,20070626,A092600,KRW
2435,20061102,A092630,KRW
2436,20070130,A092730,KRW
2437,20171208,A092780,KRW
2438,20141224,A092870,KRW
2439,20061107,A092970,KRW
2440,20061201,A093050,KRW
2441,20070820,A093190,KRW
2442,20071101,A093230,KRW
2443,20090928,A093240,KRW
2444,20110208,A093320,KRW
2445,20061222,A093370,KRW
2446,20070601,A093380,KRW
2447,20070122,A093400,KRW
2448,20070122,A093410,KRW
2449,20190930,A093510,KRW
2450,20070212,A093520,KRW
2451,20071019,A093640,KRW
2452,20070122,A093730,KRW
2453,20070102,A093820,KRW
2454,20071220,A093920,KRW
2455,20150630,A094170,KRW
2456,20071029,A094190,KRW
2457,20071025,A094280,KRW
2458,20131029,A094360,KRW
2459,20070720,A094480,KRW
2460,20070201,A094520,KRW
2461,20071220,A094700,KRW
2462,20070409,A094800,KRW
2463,20071106,A094820,KRW
2464,20080711,A094840,KRW
2465,20070430,A094850,KRW
2466,20070416,A094860,KRW
2467,20070914,A094940,KRW
2468,20070508,A094950,KRW
2469,20071012,A094970,KRW
2470,20071029,A095190,KRW
2471,20070912,A095270,KRW
2472,20090417,A095300,KRW
2473,20071001,A095340,KRW
2474,20071001,A095500,KRW
2475,20150821,A095570,KRW
2476,20080520,A095610,KRW
2477,20070702,A095660,KRW
2478,20090915,A095700,KRW
2479,20070531,A095720,KRW
2480,20071016,A095910,KRW
2481,20080125,A096040,KRW
2482,20080627,A096240,KRW
2483,20070613,A096300,KRW
2484,20071217,A096350,KRW
2485,20100910,A096530,KRW
2486,20071120,A096610,KRW
2487,20071226,A096630,KRW
2488,20091218,A096640,KRW
2489,20101201,A096690,KRW
2490,20070731,A096760,KRW
2491,20070725,A096770,KRW
2492,20080502,A096870,KRW
2493,20070831,A097230,KRW
2494,20120725,A097520,KRW
2495,20080123,A097780,KRW
2496,20130307,A097800,KRW
2497,20080408,A097870,KRW
2498,20070928,A097950,KRW
2499,20080923,A098120,KRW
2500,20070905,A098150,KRW
2501,20080130,A098400,KRW
2502,20080603,A098460,KRW
2503,20090417,A098660,KRW
2504,20130130,A099190,KRW
2505,20080107,A099210,KRW
2506,20090519,A099220,KRW
2507,20080613,A099320,KRW
2508,20080201,A099340,KRW
2509,20080201,A099350,KRW
2510,20091110,A099410,KRW
2511,20090526,A099440,KRW
2512,20091222,A099520,KRW
2513,20090430,A099660,KRW
2514,20190322,A099750,KRW
2515,20110124,A099830,KRW
2516,20100525,A100030,KRW
2517,20080801,A100090,KRW
2518,20090410,A100120,KRW
2519,20090831,A100130,KRW
2520,20080630,A100220,KRW
2521,20080215,A100250,KRW
2522,20181214,A100590,KRW
2523,20111219,A100660,KRW
2524,20080930,A100700,KRW
2525,20190315,A100790,KRW
2526,20080222,A100840,KRW
2527,20091106,A101000,KRW
2528,20080324,A101060,KRW
2529,20080402,A101140,KRW
2530,20080619,A101160,KRW
2531,20090428,A101170,KRW
2532,20111108,A101240,KRW
2533,20100204,A101330,KRW
2534,20130701,A101360,KRW
2535,20080425,A101380,KRW
2536,20080723,A101390,KRW
2537,20090331,A101400,KRW
2538,20090414,A101490,KRW
2539,20160511,A101530,KRW
2540,20080715,A101670,KRW
2541,20090519,A101680,KRW
2542,20090603,A101730,KRW
2543,20080508,A101790,KRW
2544,20101022,A101930,KRW
2545,20120726,A101970,KRW
2546,20080609,A101990,KRW
2547,20080425,A102000,KRW
2548,20090605,A102120,KRW
2549,20090521,A102210,KRW
2550,20080623,A102260,KRW
2551,20080610,A102280,KRW
2552,20100610,A102460,KRW
2553,20090528,A102710,KRW
2554,20090407,A102940,KRW
2555,20100630,A103130,KRW
2556,20080730,A103140,KRW
2557,20080730,A103150,KRW
2558,20080729,A103160,KRW
2559,20090805,A103230,KRW
2560,20080801,A103590,KRW
2561,20131226,A103650,KRW
2562,20150622,A103660,KRW
2563,20191120,A103840,KRW
2564,20090123,A104040,KRW
2565,20080901,A104110,KRW
2566,20080901,A104120,KRW
2567,20091006,A104200,KRW
2568,20091222,A104460,KRW
2569,20110426,A104480,KRW
2570,20130305,A104540,KRW
2571,20190130,A104620,KRW
2572,20080929,A104700,KRW
2573,20111228,A104830,KRW
2574,20100202,A105070,KRW
2575,20090929,A105330,KRW
2576,20100909,A105380,KRW
2577,20140711,A105550,KRW
2578,20081010,A105560,KRW
2579,20090320,A105630,KRW
2580,20101112,A105740,KRW
2581,20100726,A105840,KRW
2582,20100209,A106080,KRW
2583,20100728,A106190,KRW
2584,20090316,A106240,KRW
2585,20120713,A106520,KRW
2586,20090302,A107590,KRW
2587,20131210,A107640,KRW
2588,20090310,A108070,KRW
2589,20090915,A108230,KRW
2590,20100608,A108320,KRW
2591,20110708,A108380,KRW
2592,20181026,A108490,KRW
2593,20090420,A108670,KRW
2594,20140206,A108790,KRW
2595,20091210,A108860,KRW
2596,20090306,A108890,KRW
2597,20090317,A109070,KRW
2598,20110712,A109080,KRW
2599,20151229,A109610,KRW
2600,20090923,A109740,KRW
2601,20091106,A109820,KRW
2602,20090728,A109860,KRW
2603,20091113,A109960,KRW
2604,20181214,A110020,KRW
2605,20090925,A110310,KRW
2606,20110617,A110500,KRW
2607,20111014,A110570,KRW
2608,20141208,A110660,KRW
2609,20181001,A110790,KRW
2610,20180807,A110990,KRW
2611,20170202,A111110,KRW
2612,20100106,A111610,KRW
2613,20181129,A111710,KRW
2614,20090730,A111770,KRW
2615,20100618,A111820,KRW
2616,20101105,A111870,KRW
2617,20091218,A112040,KRW
2618,20160531,A112190,KRW
2619,20111130,A112240,KRW
2620,20141127,A112610,KRW
2621,20121122,A113810,KRW
2622,20091119,A114090,KRW
2623,20100721,A114120,KRW
2624,20091001,A114130,KRW
2625,20091001,A114140,KRW
2626,20091120,A114190,KRW
2627,20091217,A114410,KRW
2628,20091222,A114450,KRW
2629,20100204,A114570,KRW
2630,20100115,A114630,KRW
2631,20130207,A114810,KRW
2632,20130701,A114920,KRW
2633,20091116,A115160,KRW
2634,20160229,A115180,KRW
2635,20100209,A115310,KRW
2636,20100128,A115390,KRW
2637,20100127,A115440,KRW
2638,20100326,A115450,KRW
2639,20111215,A115480,KRW
2640,20100414,A115500,KRW
2641,20111102,A115530,KRW
2642,20100127,A115570,KRW
2643,20100226,A115610,KRW
2644,20151102,A115960,KRW
2645,20130701,A116100,KRW
2646,20101224,A117580,KRW
2647,20100917,A117670,KRW
2648,20181129,A117730,KRW
2649,20091229,A117930,KRW
2650,20091230,A118000,KRW
2651,20170804,A118990,KRW
2652,20100503,A119250,KRW
2653,20100917,A119500,KRW
2654,20100728,A119610,KRW
2655,20100129,A119650,KRW
2656,20101026,A119830,KRW
2657,20131002,A119850,KRW
2658,20110124,A119860,KRW
2659,20100219,A120030,KRW
2660,20100201,A120110,KRW
2661,20101220,A120240,KRW
2662,20161223,A120780,KRW
2663,20141024,A121060,KRW
2664,20110520,A121440,KRW
2665,20100129,A121550,KRW
2666,20110209,A121600,KRW
2667,20111201,A121800,KRW
2668,20120927,A121850,KRW
2669,20100716,A121890,KRW
2670,20100303,A121910,KRW
2671,20100312,A121950,KRW
2672,20181116,A122050,KRW
2673,20100325,A122290,KRW
2674,20180528,A122310,KRW
2675,20100319,A122350,KRW
2676,20110525,A122450,KRW
2677,20141229,A122640,KRW
2678,20100525,A122690,KRW
2679,20100511,A122750,KRW
2680,20101126,A122800,KRW
2681,20201023,A122830,KRW
2682,20111123,A122870,KRW
2683,20100730,A122900,KRW
2684,20100910,A122990,KRW
2685,20141031,A123010,KRW
2686,20100806,A123040,KRW
2687,20111101,A123100,KRW
2688,20100611,A123160,KRW
2689,20111205,A123260,KRW
2690,20100824,A123290,KRW
2691,20101029,A123300,KRW
2692,20110803,A123330,KRW
2693,20100827,A123410,KRW
2694,20101110,A123420,KRW
2695,20100824,A123550,KRW
2696,20111125,A123570,KRW
2697,20100601,A123690,KRW
2698,20100531,A123700,KRW
2699,20100702,A123750,KRW
2700,20101005,A123840,KRW
2701,20101105,A123860,KRW
2702,20160713,A123890,KRW
2703,20100824,A123910,KRW
2704,20100709,A124050,KRW
2705,20130701,A124500,KRW
2706,20191210,A124560,KRW
2707,20190329,A125210,KRW
2708,20130701,A126340,KRW
2709,20101223,A126560,KRW
2710,20101112,A126600,KRW
2711,20100831,A126640,KRW
2712,20101222,A126680,KRW
2713,20100910,A126700,KRW
2714,20120215,A126870,KRW
2715,20110131,A126880,KRW
2716,20111226,A127120,KRW
2717,20131220,A127160,KRW
2718,20150731,A127710,KRW
2719,20181205,A128540,KRW
2720,20101213,A128660,KRW
2721,20100730,A128820,KRW
2722,20101208,A128910,KRW
2723,20100730,A128940,KRW
2724,20111216,A129260,KRW
2725,20201202,A129890,KRW
2726,20130802,A130500,KRW
2727,20111222,A130580,KRW
2728,20101216,A130660,KRW
2729,20110208,A130740,KRW
2730,20101015,A130960,KRW
2731,20101203,A131030,KRW
2732,20111221,A131090,KRW
2733,20110614,A131100,KRW
2734,20110131,A131180,KRW
2735,20111011,A131220,KRW
2736,20110105,A131290,KRW
2737,20110105,A131370,KRW
2738,20110927,A131390,KRW
2739,20101227,A131400,KRW
2740,20150817,A131760,KRW
2741,20131022,A131970,KRW
2742,20151218,A133750,KRW
2743,20140722,A133820,KRW
2744,20101110,A134000,KRW
2745,20110427,A134060,KRW
2746,20110215,A134380,KRW
2747,20131126,A134580,KRW
2748,20110810,A134780,KRW
2749,20110125,A134790,KRW
2750,20151228,A135160,KRW
2751,20141217,A135270,KRW
2752,20110502,A136480,KRW
2753,20110216,A136490,KRW
2754,20111118,A136510,KRW
2755,20110502,A136540,KRW
2756,20140701,A136660,KRW
2757,20120706,A137400,KRW
2758,20110614,A137940,KRW
2759,20110808,A137950,KRW
2760,20110513,A138040,KRW
2761,20111128,A138070,KRW
2762,20140227,A138080,KRW
2763,20150327,A138250,KRW
2764,20151130,A138290,KRW
2765,20131108,A138360,KRW
2766,20110310,A138440,KRW
2767,20110615,A138490,KRW
2768,20171130,A138580,KRW
2769,20110713,A138610,KRW
2770,20110602,A138690,KRW
2771,20110330,A138930,KRW
2772,20110729,A139050,KRW
2773,20110607,A139130,KRW
2774,20130701,A139170,KRW
2775,20110415,A139200,KRW
2776,20110610,A139480,KRW
2777,20111202,A139670,KRW
2778,20170125,A140070,KRW
2779,20131220,A140290,KRW
2780,20120120,A140410,KRW
2781,20141205,A140520,KRW
2782,20180910,A140610,KRW
2783,20131226,A140660,KRW
2784,20170811,A140670,KRW
2785,20151217,A140860,KRW
2786,20110930,A140890,KRW
2787,20110714,A140910,KRW
2788,20120504,A141000,KRW
2789,20130129,A141020,KRW
2790,20121116,A141070,KRW
2791,20130510,A141080,KRW
2792,20160202,A142210,KRW
2793,20141217,A142280,KRW
2794,20141126,A142760,KRW
2795,20110926,A143160,KRW
2796,20161202,A143210,KRW
2797,20120221,A143240,KRW
2798,20141029,A143540,KRW
2799,20160623,A144510,KRW
2800,20120405,A144620,KRW
2801,20140425,A144630,KRW
2802,20130701,A144740,KRW
2803,20161130,A144960,KRW
2804,20151224,A145020,KRW
2805,20150319,A145210,KRW
2806,20120131,A145270,KRW
2807,20170315,A145720,KRW
2808,20111205,A145990,KRW
2809,20161212,A147760,KRW
2810,20120213,A147830,KRW
2811,20170116,A148140,KRW
2812,20190730,A148150,KRW
2813,20131224,A148250,KRW
2814,20161116,A148780,KRW
2815,20141114,A149010,KRW
2816,20120612,A149130,KRW
2817,20190903,A149300,KRW
2818,20120925,A149940,KRW
2819,20121106,A149950,KRW
2820,20130701,A149980,KRW
2821,20141205,A150440,KRW
2822,20131219,A150840,KRW
2823,20131018,A150900,KRW
2824,20130701,A151750,KRW
2825,20130724,A151860,KRW
2826,20120802,A151910,KRW
2827,20151229,A152330,KRW
2828,20120308,A152550,KRW
2829,20120504,A153360,KRW
2830,20120719,A153460,KRW
2831,20130205,A153490,KRW
2832,20181026,A153710,KRW
2833,20140708,A154030,KRW
2834,20131227,A154040,KRW
2835,20121115,A155650,KRW
2836,20130515,A155660,KRW
2837,20120629,A155900,KRW
2838,20130213,A155960,KRW
2839,20130701,A156100,KRW
2840,20130701,A156170,KRW
2841,20130701,A158300,KRW
2842,20130403,A158310,KRW
2843,20130430,A158380,KRW
2844,20191017,A158430,KRW
2845,20130219,A159580,KRW
2846,20120917,A159650,KRW
2847,20121227,A159910,KRW
2848,20130701,A160350,KRW
2849,20141223,A160550,KRW
2850,20150626,A160600,KRW
2851,20150617,A160980,KRW
2852,20120917,A161000,KRW
2853,20121004,A161390,KRW
2854,20131113,A161570,KRW
2855,20170601,A161580,KRW
2856,20121019,A161890,KRW
2857,20170725,A162120,KRW
2858,20180516,A163430,KRW
