,std_dt,ticker,issues_suspended_from_trading
10064,20101202,A060900,
10065,20120221,A060900,정지
10066,20120330,A060900,
10067,20140227,A060900,정지
10068,20140320,A060900,
10069,20150312,A060900,정지
10070,20170608,A060900,
10071,20190513,A060900,정지
10072,20190514,A060900,
10073,19991228,A060980,
10074,20140828,A060980,정지
10075,20141006,A060980,
10076,19991228,A061040,
10077,19991228,A061050,
10078,20100914,A061050,정지
10079,20100915,A061050,
10080,20110907,A061050,정지
10081,20111005,A061050,
10082,20111031,A061050,정지
10083,20120111,A061050,
10084,19991228,A061140,
10085,20110617,A061140,정지
10086,20111219,A061140,
10087,19991228,A061250,
10088,19991228,A061460,
10089,20040923,A061460,정지
10090,20040924,A061460,
10091,20120719,A061460,정지
10092,20120720,A061460,
10093,20130408,A061460,정지
10094,20130409,A061460,
10095,20130830,A061460,정지
10096,20140116,A061460,
10097,20170830,A061460,정지
10098,20170929,A061460,
10099,19991228,A061970,
10100,19991228,A062730,
10101,20090324,A062730,정지
10102,20090403,A062730,
10103,20090827,A062730,정지
10104,20091214,A062730,
10105,19991228,A062860,
10106,19991228,A062970,
10107,19991228,A063080,
10108,19991228,A063160,
10109,19991228,A063170,
10110,19991228,A063280,
10111,20090330,A063280,정지
10112,20090331,A063280,
10113,20090504,A063280,정지
10114,20090629,A063280,
10115,19991228,A063350,
10116,20061220,A063350,정지
10117,20061221,A063350,
10118,20070313,A063350,정지
10119,20070416,A063350,
10120,19991228,A063440,
10121,19991228,A063510,
10122,20060622,A063510,정지
10123,20060724,A063510,
10124,19991228,A063570,
10125,19991228,A063760,
10126,19991228,A064060,
10127,20060731,A064060,정지
10128,20060828,A064060,
10129,20100120,A064060,정지
10130,20100210,A064060,
10131,20100330,A064060,정지
10132,20100402,A064060,
10133,19991228,A064090,
10134,20111108,A064090,정지
10135,20111109,A064090,
10136,20120305,A064090,정지
10137,20120914,A064090,
10138,20140204,A064090,정지
10139,20140205,A064090,
10140,19991228,A064240,
10141,20140415,A064240,정지
10142,20140416,A064240,
10143,20140509,A064240,정지
10144,20140512,A064240,
10145,19991228,A064260,
10146,19991228,A064290,
10147,19991228,A064350,
10148,19991228,A064420,
10149,20121220,A064420,정지
10150,20130115,A064420,
10151,19991228,A064480,
10152,19991228,A064510,
10153,20200422,A064510,정지
10154,20200423,A064510,
10155,20200427,A064510,정지
10156,20200428,A064510,
10157,19991228,A064520,
10158,20181214,A064520,정지
10159,19991228,A064550,
10160,19991228,A064720,
10161,20060913,A064720,정지
10162,20060914,A064720,
10163,20061124,A064720,정지
10164,20061220,A064720,
10165,20070320,A064720,정지
10166,20070322,A064720,
10167,19991228,A064760,
10168,19991228,A064800,
10169,20060810,A064800,정지
10170,20060811,A064800,
10171,20160429,A064800,정지
10172,20160523,A064800,
10173,19991228,A064820,
10174,19991228,A064960,
10175,19991228,A065060,
10176,20091230,A065060,정지
10177,20100104,A065060,
10178,20100419,A065060,정지
10179,20100510,A065060,
10180,19991228,A065130,
10181,19991228,A065150,
10182,20090525,A065150,정지
10183,20090526,A065150,
10184,20090807,A065150,정지
10185,20090828,A065150,
10186,20170726,A065150,정지
10187,20201207,A065150,
10188,19991228,A065160,
10189,20150408,A065160,정지
10190,20150409,A065160,
10191,20150410,A065160,정지
10192,20150413,A065160,
10193,20180323,A065160,정지
10194,20180928,A065160,
10195,20181010,A065160,정지
10196,20190430,A065160,
10197,19991228,A065170,
10198,20090831,A065170,정지
10199,20090901,A065170,
10200,20091124,A065170,정지
10201,20091207,A065170,
10202,20091209,A065170,정지
10203,20091210,A065170,
10204,19991228,A065270,
10205,20041224,A065270,정지
10206,20041227,A065270,
10207,20050929,A065270,정지
10208,20050930,A065270,
10209,20151020,A065270,정지
10210,20151021,A065270,
10211,20160321,A065270,정지
10212,20160401,A065270,
10213,19991228,A065340,
10214,20090817,A065340,정지
10215,20090818,A065340,
10216,20090909,A065340,정지
10217,20090910,A065340,
10218,20100108,A065340,정지
10219,20100209,A065340,
10220,20100324,A065340,정지
10221,20100406,A065340,
10222,19991228,A065350,
10223,19991228,A065370,
10224,19991228,A065410,
10225,20090615,A065410,정지
10226,20090616,A065410,
10227,20090626,A065410,정지
10228,20090629,A065410,
10229,20100325,A065410,정지
10230,20100426,A065410,
10231,19991228,A065420,
10232,20100407,A065420,정지
10233,20100408,A065420,
10234,20110622,A065420,정지
10235,20110719,A065420,
10236,20150518,A065420,정지
10237,20150609,A065420,
10238,20151016,A065420,정지
10239,20151110,A065420,
10240,20160803,A065420,정지
10241,20160804,A065420,
10242,20190322,A065420,정지
10243,19991228,A065440,
10244,19991228,A065450,
10245,19991228,A065500,
10246,20110531,A065500,정지
10247,20121120,A065500,
10248,20200814,A065500,정지
10249,20200818,A065500,
10250,19991228,A065510,
10251,19991228,A065530,
10252,20180502,A065530,정지
10253,20180508,A065530,
10254,19991228,A065560,
10255,20120823,A065560,정지
10256,20120824,A065560,
10257,20150708,A065560,정지
10258,20150709,A065560,
10259,20150817,A065560,정지
10260,20150818,A065560,
10261,20161111,A065560,정지
10262,20161114,A065560,
10263,20170427,A065560,정지
10264,20170523,A065560,
10265,20180105,A065560,정지
10266,20180108,A065560,
10267,20190730,A065560,정지
10268,20200810,A065560,
10269,19991228,A065570,
10270,20190926,A065570,정지
10271,20191021,A065570,
10272,19991228,A065610,
10273,20120323,A065610,정지
10274,20120420,A065610,
10275,19991228,A065620,
10276,20160722,A065620,정지
10277,20160725,A065620,
10278,20200123,A065620,정지
10279,20200128,A065620,
10280,20200330,A065620,정지
10281,19991228,A065650,
10282,19991228,A065660,
10283,19991228,A065680,
10284,19991228,A065690,
10285,19991228,A065710,
10286,20150611,A065710,정지
10287,20150612,A065710,
10288,19991228,A065770,
10289,20151104,A065770,정지
10290,20151105,A065770,
10291,20170216,A065770,정지
10292,20170310,A065770,
10293,19991228,A065810,
10294,20040622,A065810,정지
10295,20040623,A065810,
10296,19991228,A065910,
10297,20090327,A065910,정지
10298,20090330,A065910,
10299,19991228,A065940,
10300,20180405,A065940,정지
10301,20180406,A065940,
10302,20190121,A065940,정지
10303,20200722,A065940,
10304,19991228,A065950,
10305,19991228,A066060,
10306,20121214,A066060,정지
10307,20130111,A066060,
10308,20130321,A066060,정지
10309,20130403,A066060,
10310,19991228,A066110,
10311,20150409,A066110,정지
10312,20150903,A066110,
10313,20160225,A066110,정지
10314,20160317,A066110,
10315,20170605,A066110,정지
10316,20170607,A066110,
10317,20200225,A066110,정지
10318,20200311,A066110,
10319,20200407,A066110,정지
10320,19991228,A066130,
10321,19991228,A066200,
10322,20061208,A066200,정지
10323,20061211,A066200,
10324,20070110,A066200,정지
10325,20070112,A066200,
10326,20070201,A066200,정지
10327,20070227,A066200,
10328,20070314,A066200,정지
10329,20070402,A066200,
10330,20070522,A066200,정지
10331,20070523,A066200,
10332,19991228,A066270,
10333,20170203,A066270,정지
10334,20170227,A066270,
10335,19991228,A066300,
10336,20030529,A066300,정지
10337,20030530,A066300,
10338,20090626,A066300,정지
10339,20090721,A066300,
10340,20091120,A066300,정지
10341,20091211,A066300,
10342,20100324,A066300,정지
10343,20100618,A066300,
10344,19991228,A066310,
10345,19991228,A066330,
10346,20060830,A066330,정지
10347,20060831,A066330,
10348,19991228,A066340,
10349,20110531,A066340,정지
10350,20110601,A066340,
10351,20110817,A066340,정지
10352,20110831,A066340,
10353,19991228,A066350,
10354,20150507,A066350,정지
10355,20150511,A066350,
10356,19991228,A066360,
10357,19991228,A066410,
10358,20051114,A066410,정지
10359,20051115,A066410,
10360,20100427,A066410,정지
10361,20100428,A066410,
10362,20110715,A066410,정지
10363,20110718,A066410,
10364,20120919,A066410,정지
10365,20120920,A066410,
10366,20181002,A066410,정지
10367,20181004,A066410,
10368,20181220,A066410,정지
10369,20190110,A066410,
10370,19991228,A066430,
10371,20051124,A066430,정지
10372,20051125,A066430,
10373,20090930,A066430,정지
10374,20091020,A066430,
10375,20120604,A066430,정지
10376,20120605,A066430,
10377,20121224,A066430,정지
10378,20130111,A066430,
10379,20141217,A066430,정지
10380,20150105,A066430,
10381,20151021,A066430,정지
10382,20151022,A066430,
10383,20160516,A066430,정지
10384,20170914,A066430,
10385,20180111,A066430,정지
10386,20180124,A066430,
10387,20180607,A066430,정지
10388,20180608,A066430,
10389,20180611,A066430,정지
10390,20180612,A066430,
10391,20180620,A066430,정지
10392,20180621,A066430,
10393,20180706,A066430,정지
10394,20180709,A066430,
10395,20200526,A066430,정지
10396,20200527,A066430,
10397,19991228,A066480,
10398,20050203,A066480,정지
10399,20050224,A066480,
10400,20050307,A066480,정지
10401,20050322,A066480,
10402,20050422,A066480,정지
10403,20050425,A066480,
10404,20060127,A066480,정지
10405,20060131,A066480,
10406,20060207,A066480,정지
10407,20060208,A066480,
10408,20060223,A066480,정지
10409,20060224,A066480,
10410,20060316,A066480,정지
10411,20060414,A066480,
10412,19991228,A066570,
10413,19991228,A066590,
10414,19991228,A066620,
10415,19991228,A066670,
10416,19991228,A066690,
10417,20100507,A066690,정지
10418,20100510,A066690,
10419,20110817,A066690,정지
10420,20110818,A066690,
10421,20120207,A066690,정지
10422,20120215,A066690,
10423,20120321,A066690,정지
10424,20120420,A066690,
10425,19991228,A066700,
10426,20100413,A066700,정지
10427,20100414,A066700,
10428,19991228,A066790,
10429,20091210,A066790,정지
10430,20091228,A066790,
10431,20101202,A066790,정지
10432,20101203,A066790,
10433,20150128,A066790,정지
10434,20150129,A066790,
10435,20151005,A066790,정지
10436,20151006,A066790,
10437,20180709,A066790,정지
10438,19991228,A066850,
10439,20090330,A066850,정지
10440,20090403,A066850,
10441,20090504,A066850,정지
10442,20090602,A066850,
10443,20090817,A066850,정지
10444,20090925,A066850,
10445,19991228,A066900,
10446,19991228,A066910,
10447,19991228,A066930,
10448,20100603,A066930,정지
10449,20100618,A066930,
10450,19991228,A066970,
10451,19991228,A066980,
10452,20051027,A066980,정지
10453,20051124,A066980,
10454,20101214,A066980,정지
10455,20110105,A066980,
10456,19991228,A067000,
10457,19991228,A067010,
10458,19991228,A067080,
10459,19991228,A067160,
10460,20070517,A067160,정지
10461,20070518,A067160,
10462,20101229,A067160,정지
10463,20110127,A067160,
10464,19991228,A067170,
10465,19991228,A067250,
10466,20060420,A067250,정지
10467,20060426,A067250,
10468,20130816,A067250,정지
10469,20130819,A067250,
10470,20131029,A067250,정지
10471,20131122,A067250,
10472,20140207,A067250,정지
10473,20140404,A067250,
10474,19991228,A067280,
10475,20140516,A067280,정지
10476,20140519,A067280,
10477,19991228,A067290,
10478,19991228,A067310,
10479,19991228,A067390,
10480,19991228,A067570,
10481,19991228,A067630,
10482,20130225,A067630,정지
10483,20130226,A067630,
10484,20130312,A067630,정지
10485,20130313,A067630,
10486,20161115,A067630,정지
10487,20161121,A067630,
10488,20180212,A067630,정지
10489,20180213,A067630,
10490,20191022,A067630,정지
10491,20191023,A067630,
10492,19991228,A067730,
10493,19991228,A067770,
10494,19991228,A067830,
10495,20051215,A067830,정지
10496,20051216,A067830,
10497,20060403,A067830,정지
10498,20060411,A067830,
10499,19991228,A067850,
10500,20091127,A067850,정지
10501,20091130,A067850,
10502,20100222,A067850,정지
10503,20100510,A067850,
10504,19991228,A067900,
10505,19991228,A067920,
10506,19991228,A067950,
10507,20060830,A067950,정지
10508,20060831,A067950,
10509,20091126,A067950,정지
10510,20100210,A067950,
10511,19991228,A067990,
10512,19991228,A068050,
10513,19991228,A068060,
10514,20150529,A068060,정지
10515,20150909,A068060,
10516,19991228,A068150,
10517,20090618,A068150,정지
10518,20090619,A068150,
10519,20100426,A068150,정지
10520,20101215,A068150,
10521,20120315,A068150,정지
10522,20121221,A068150,
10523,20151218,A068150,정지
10524,20151221,A068150,
10525,20160405,A068150,정지
10526,20160527,A068150,
10527,20160602,A068150,정지
10528,20160603,A068150,
10529,20160624,A068150,정지
10530,20170223,A068150,
10531,19991228,A068240,
10532,19991228,A068270,
10533,20130304,A068270,정지
10534,20130322,A068270,
10535,19991228,A068290,
10536,20090401,A068290,정지
10537,20090402,A068290,
10538,19991228,A068330,
10539,20140124,A068330,정지
10540,20140211,A068330,
10541,19991228,A068400,
10542,19991228,A068630,
10543,20110414,A068630,정지
10544,20110512,A068630,
10545,20110706,A068630,정지
10546,20110707,A068630,
10547,20110727,A068630,정지
10548,20110728,A068630,
10549,20110825,A068630,정지
10550,20120413,A068630,
10551,19991228,A068760,
10552,20150217,A068760,정지
10553,20150223,A068760,
10554,19991228,A068770,
10555,20100315,A068770,정지
10556,20100316,A068770,
10557,20100324,A068770,정지
10558,20100608,A068770,
10559,19991228,A068790,
10560,20120424,A068790,정지
10561,20120425,A068790,
10562,19991228,A068870,
10563,20161228,A068870,정지
10564,20170117,A068870,
10565,19991228,A068930,
10566,20101018,A068930,정지
10567,20101019,A068930,
10568,20161013,A068930,정지
10569,20161031,A068930,
10570,19991228,A068940,
10571,20170926,A068940,정지
10572,20171023,A068940,
10573,19991228,A069080,
10574,20100416,A069080,정지
10575,20100419,A069080,
10576,20141216,A069080,정지
10577,20141217,A069080,
10578,19991228,A069110,
10579,19991228,A069140,
10580,20140718,A069140,정지
10581,20141028,A069140,
10582,20171116,A069140,정지
10583,20171207,A069140,
10584,19991228,A069260,
10585,19991228,A069330,
10586,20100713,A069330,정지
10587,20100714,A069330,
10588,20200211,A069330,정지
10589,19991228,A069410,
10590,19991228,A069460,
10591,20180906,A069460,정지
10592,20190419,A069460,
10593,19991228,A069470,
10594,20090806,A069470,정지
10595,20090807,A069470,
10596,20090817,A069470,정지
10597,20090818,A069470,
10598,20091028,A069470,정지
10599,20091029,A069470,
10600,20091211,A069470,정지
10601,20100113,A069470,
10602,20100319,A069470,정지
10603,20100422,A069470,
10604,19991228,A069510,
10605,20090526,A069510,정지
10606,20090608,A069510,
10607,19991228,A069540,
10608,20190319,A069540,정지
10609,19991228,A069620,
10610,19991228,A069640,
10611,19991228,A069730,
10612,19991228,A069920,
10613,20140930,A069920,정지
10614,20141001,A069920,
10615,19991228,A069960,
10616,19991228,A070300,
10617,20200831,A070300,정지
10618,19991228,A070590,
10619,20051114,A070590,정지
10620,20051115,A070590,
10621,20180328,A070590,정지
10622,20180920,A070590,
10623,19991228,A070960,
10624,19991228,A071050,
10625,19991228,A071090,
10626,19991228,A071200,
10627,19991228,A071280,
10628,19991228,A071320,
10629,19991228,A071360,
10630,20090331,A071360,정지
10631,20090401,A071360,
10632,19991228,A071460,
10633,19991228,A071530,
10634,20100709,A071530,정지
10635,20100712,A071530,
10636,20101117,A071530,정지
10637,20101207,A071530,
10638,20110121,A071530,정지
10639,20110124,A071530,
10640,20130124,A071530,정지
10641,20130412,A071530,
10642,19991228,A071660,
10643,20101208,A071660,정지
10644,20101209,A071660,
10645,20120919,A071660,정지
10646,20120920,A071660,
10647,19991228,A071670,
10648,19991228,A071840,
10649,20120417,A071840,정지
10650,20120502,A071840,
10651,19991228,A071850,
10652,19991228,A071930,
10653,20090520,A071930,정지
10654,20090623,A071930,
10655,20100917,A071930,정지
10656,20100920,A071930,
10657,20101118,A071930,정지
10658,20101207,A071930,
10659,20141205,A071930,정지
10660,20141215,A071930,
10661,20150324,A071930,정지
10662,20150701,A071930,
10663,19991228,A071950,
10664,20070226,A071950,정지
10665,20070314,A071950,
10666,20130826,A071950,정지
10667,20130827,A071950,
10668,20160126,A071950,정지
10669,20160215,A071950,
10670,20160222,A071950,정지
10671,20160223,A071950,
10672,19991228,A071970,
10673,20130802,A071970,정지
10674,20130805,A071970,
10675,20140314,A071970,정지
10676,20140317,A071970,
10677,20140324,A071970,정지
10678,20140325,A071970,
10679,20140509,A071970,정지
10680,20150507,A071970,
10681,20160725,A071970,정지
10682,20160802,A071970,
10683,20170113,A071970,정지
10684,20170116,A071970,
10685,20170117,A071970,정지
10686,20170525,A071970,
10687,20181119,A071970,정지
10688,20181227,A071970,
10689,20200908,A071970,정지
10690,20200909,A071970,
10691,19991228,A072020,
10692,19991228,A072130,
10693,19991228,A072470,
10694,20130719,A072470,정지
10695,20130722,A072470,
10696,20150330,A072470,정지
10697,20150506,A072470,
10698,20151005,A072470,정지
10699,20151006,A072470,
10700,19991228,A072520,
10701,20160623,A072520,정지
10702,20160714,A072520,
10703,19991228,A072530,
10704,20090629,A072530,정지
10705,20090721,A072530,
10706,20091230,A072530,정지
10707,20100104,A072530,
10708,20110331,A072530,정지
10709,20110427,A072530,
10710,19991228,A072710,
10711,19991228,A072770,
10712,20101012,A072770,정지
10713,20101013,A072770,
10714,20110323,A072770,정지
10715,20110324,A072770,
10716,19991228,A072870,
10717,20060915,A072870,정지
10718,20060918,A072870,
10719,20150330,A072870,정지
10720,20150504,A072870,
10721,19991228,A072950,
10722,19991228,A072990,
10723,19991228,A073010,
10724,20100325,A073010,정지
10725,20100415,A073010,
10726,20160725,A073010,정지
10727,20160909,A073010,
10728,20161116,A073010,정지
10729,20190510,A073010,
10730,19991228,A073070,
10731,20171201,A073070,정지
10732,20171222,A073070,
10733,20200810,A073070,정지
10734,19991228,A073110,
10735,20170529,A073110,정지
10736,20170620,A073110,
10737,19991228,A073130,
10738,20120322,A073130,정지
10739,20121002,A073130,
10740,19991228,A073190,
10741,20150429,A073190,정지
10742,20150519,A073190,
10743,19991228,A073240,
10744,20100401,A073240,정지
10745,20100402,A073240,
10746,20101014,A073240,정지
10747,20101102,A073240,
10748,19991228,A073490,
10749,19991228,A073540,
10750,20130228,A073540,정지
10751,20130304,A073540,
10752,20130321,A073540,정지
10753,20130322,A073540,
10754,20151208,A073540,정지
10755,20151209,A073540,
10756,19991228,A073560,
10757,19991228,A073570,
10758,20150626,A073570,정지
10759,20150717,A073570,
10760,20151104,A073570,정지
10761,20151216,A073570,
10762,20171026,A073570,정지
10763,20171115,A073570,
10764,20190226,A073570,정지
10765,20190529,A073570,
10766,20200410,A073570,정지
10767,20200424,A073570,
10768,19991228,A073640,
10769,20101012,A073640,정지
10770,20101013,A073640,
10771,20140128,A073640,정지
10772,20140129,A073640,
10773,20170428,A073640,정지
10774,20170526,A073640,
10775,19991228,A073780,
10776,20061129,A073780,정지
10777,20061130,A073780,
10778,20090324,A073780,정지
10779,20090401,A073780,
10780,19991228,A073930,
10781,20130131,A073930,정지
10782,20130201,A073930,
10783,20130218,A073930,정지
10784,20130219,A073930,
10785,20130614,A073930,정지
10786,20130703,A073930,
10787,19991228,A074130,
10788,20060417,A074130,정지
10789,20060426,A074130,
10790,20121016,A074130,정지
10791,20121017,A074130,
10792,20150414,A074130,정지
10793,20150714,A074130,
10794,19991228,A074140,
10795,20090331,A074140,정지
10796,20090401,A074140,
10797,20090504,A074140,정지
10798,20090511,A074140,
10799,20100331,A074140,정지
10800,20100428,A074140,
10801,19991228,A074150,
10802,20160323,A074150,정지
10803,20160825,A074150,
10804,19991228,A074430,
10805,20091023,A074430,정지
10806,20091110,A074430,
10807,20111108,A074430,정지
10808,20111109,A074430,
10809,19991228,A074600,
10810,19991228,A074610,
10811,20121220,A074610,정지
10812,20130110,A074610,
10813,20161123,A074610,정지
10814,20161124,A074610,
10815,20180117,A074610,정지
10816,20180118,A074610,
10817,20180119,A074610,정지
10818,20180122,A074610,
10819,19991228,A075130,
10820,19991228,A075180,
10821,19991228,A075580,
10822,19991228,A075970,
10823,19991228,A076080,
10824,19991228,A076090,
10825,20090504,A076090,정지
10826,20090731,A076090,
10827,20090807,A076090,정지
10828,20090810,A076090,
10829,20100211,A076090,정지
10830,20100414,A076090,
10831,19991228,A076170,
10832,20090324,A076170,정지
10833,20090403,A076170,
10834,19991228,A076610,
10835,19991228,A077280,
10836,20191226,A077280,정지
10837,20200116,A077280,
10838,19991228,A077360,
10839,20090602,A077360,정지
10840,20090603,A077360,
10841,20141226,A077360,정지
10842,20150206,A077360,
10843,19991228,A077500,
10844,19991228,A077960,
10845,20090331,A077960,정지
10846,20090401,A077960,
10847,19991228,A077970,
10848,20140314,A077970,정지
10849,20150507,A077970,
10850,19991228,A078000,
10851,19991228,A078020,
10852,20150408,A078020,정지
10853,20150409,A078020,
10854,19991228,A078070,
10855,20170227,A078070,정지
10856,20170331,A078070,
10857,19991228,A078130,
10858,20150429,A078130,정지
10859,20150609,A078130,
10860,20161201,A078130,정지
10861,20161216,A078130,
10862,20190507,A078130,정지
10863,20190508,A078130,
10864,20190510,A078130,정지
10865,20190513,A078130,
10866,19991228,A078140,
10867,19991228,A078150,
10868,20061011,A078150,정지
10869,20061012,A078150,
10870,20151130,A078150,정지
10871,20151209,A078150,
10872,19991228,A078160,
10873,19991228,A078340,
10874,19991228,A078350,
10875,19991228,A078520,
10876,19991228,A078590,
10877,20090717,A078590,정지
10878,20090826,A078590,
10879,20090916,A078590,정지
10880,20090917,A078590,
10881,20090924,A078590,정지
10882,20091111,A078590,
10883,20101014,A078590,정지
10884,20101104,A078590,
10885,20150714,A078590,정지
10886,20150715,A078590,
10887,20190405,A078590,정지
10888,20190423,A078590,
10889,20190823,A078590,정지
10890,20190826,A078590,
10891,19991228,A078600,
10892,19991228,A078610,
10893,20090324,A078610,정지
10894,20090325,A078610,
10895,19991228,A078650,
10896,19991228,A078670,
10897,20100322,A078670,정지
10898,20100422,A078670,
10899,19991228,A078700,
10900,20090504,A078700,정지
10901,20090508,A078700,
10902,20090526,A078700,정지
10903,20090527,A078700,
10904,20100217,A078700,정지
10905,20100218,A078700,
10906,19991228,A078780,
10907,20131107,A078780,정지
10908,20131118,A078780,
10909,20150611,A078780,정지
10910,20150629,A078780,
10911,20150707,A078780,정지
10912,20150708,A078780,
10913,20150818,A078780,정지
10914,20160419,A078780,
10915,19991228,A078860,
10916,20110429,A078860,정지
10917,20110520,A078860,
10918,20160429,A078860,정지
10919,20160525,A078860,
10920,20180427,A078860,정지
10921,20180525,A078860,
10922,19991228,A078890,
10923,19991228,A078930,
10924,19991228,A078940,
10925,20120607,A078940,정지
10926,20120608,A078940,
10927,20120914,A078940,정지
10928,20120917,A078940,
10929,20121130,A078940,정지
10930,20121224,A078940,
10931,20150304,A078940,정지
10932,20150305,A078940,
10933,20170608,A078940,정지
10934,20170609,A078940,
10935,20170925,A078940,정지
10936,20170926,A078940,
10937,20190108,A078940,정지
10938,20190109,A078940,
10939,20190207,A078940,정지
10940,20200520,A078940,
10941,19991228,A079000,
10942,19991228,A079160,
10943,19991228,A079170,
10944,19991228,A079190,
10945,20180919,A079190,정지
10946,19991228,A079340,
10947,20090326,A079340,정지
10948,20090403,A079340,
10949,20090504,A079340,정지
10950,20090615,A079340,
10951,19991228,A079370,
10952,19991228,A079430,
10953,19991228,A079440,
10954,20200122,A079440,정지
10955,20200214,A079440,
10956,19991228,A079550,
10957,19991228,A079560,
10958,20100217,A079560,정지
10959,20100402,A079560,
10960,19991228,A079650,
10961,20170104,A079650,정지
10962,20170119,A079650,
10963,19991228,A079660,
10964,20190530,A079660,정지
10965,20190626,A079660,
10966,19991228,A079810,
10967,19991228,A079870,
10968,20090324,A079870,정지
10969,20090327,A079870,
10970,19991228,A079940,
10971,19991228,A079950,
10972,19991228,A079960,
10973,19991228,A079970,
10974,19991228,A079980,
10975,19991228,A080000,
10976,19991228,A080010,
10977,19991228,A080140,
10978,20090324,A080140,정지
10979,20090403,A080140,
10980,20090817,A080140,정지
10981,20090925,A080140,
10982,20091005,A080140,정지
10983,20100129,A080140,
10984,19991228,A080160,
10985,19991228,A080220,
10986,19991228,A080420,
10987,19991228,A080440,
10988,20060512,A080440,정지
10989,20060515,A080440,
10990,20100202,A080440,정지
10991,20100204,A080440,
10992,20100419,A080440,정지
10993,20100510,A080440,
10994,20160323,A080440,정지
10995,20161201,A080440,
10996,20170206,A080440,정지
10997,20170207,A080440,
10998,20170324,A080440,정지
10999,20170615,A080440,
11000,20180907,A080440,정지
11001,20180928,A080440,
11002,20190514,A080440,정지
11003,20190523,A080440,
11004,20190531,A080440,정지
11005,20190605,A080440,
11006,20190730,A080440,정지
11007,20190731,A080440,
11008,20200110,A080440,정지
11009,20200204,A080440,
11010,20200210,A080440,정지
11011,19991228,A080470,
11012,19991228,A080520,
11013,19991228,A080530,
11014,20131004,A080530,정지
11015,20131007,A080530,
11016,20170329,A080530,정지
11017,20170330,A080530,
11018,20180208,A080530,정지
11019,20200525,A080530,
11020,19991228,A080570,
11021,20050422,A080570,정지
11022,20050425,A080570,
11023,20051108,A080570,정지
11024,20051118,A080570,
11025,20070426,A080570,정지
11026,20070515,A080570,
11027,19991228,A080580,
11028,19991228,A080720,
11029,19991228,A081000,
11030,20100825,A081000,정지
11031,20100907,A081000,
11032,20150811,A081000,정지
11033,20150812,A081000,
11034,19991228,A081090,
11035,20110325,A081090,정지
11036,20110914,A081090,
11037,19991228,A081150,
11038,19991228,A081220,
11039,20140212,A081220,정지
11040,20140303,A081220,
11041,19991228,A081500,
11042,20090325,A081500,정지
11043,20090401,A081500,
11044,19991228,A081580,
11045,19991228,A081660,
11046,20180503,A081660,정지
11047,20180509,A081660,
11048,19991228,A081970,
11049,20171017,A081970,정지
11050,20171018,A081970,
11051,20180323,A081970,정지
11052,20180928,A081970,
11053,19991228,A082210,
11054,19991228,A082270,
11055,19991228,A082390,
11056,20110325,A082390,정지
11057,20110909,A082390,
11058,20160129,A082390,정지
11059,20160201,A082390,
11060,20160316,A082390,정지
11061,20160714,A082390,
11062,19991228,A082640,
11063,19991228,A082660,
11064,20190726,A082660,정지
11065,20190819,A082660,
11066,19991228,A082740,
11067,20180601,A082740,정지
11068,20180619,A082740,
11069,19991228,A082800,
11070,20100610,A082800,정지
11071,20100611,A082800,
11072,20200123,A082800,정지
11073,20200128,A082800,
11074,19991228,A082850,
11075,20151008,A082850,정지
11076,20151012,A082850,
11077,19991228,A082920,
11078,20170425,A082920,정지
11079,20180611,A082920,
11080,19991228,A082930,
11081,20140418,A082930,정지
11082,20140523,A082930,
11083,19991228,A083310,
11084,19991228,A083420,
11085,20100420,A083420,정지
11086,20100511,A083420,
11087,19991228,A083450,
11088,19991228,A083470,
11089,20110804,A083470,정지
11090,20110805,A083470,
11091,20171207,A083470,정지
11092,20171211,A083470,
11093,20180817,A083470,정지
11094,20180820,A083470,
11095,20181019,A083470,정지
11096,20181130,A083470,
11097,20190117,A083470,정지
11098,19991228,A083500,
11099,19991228,A083550,
11100,19991228,A083640,
11101,20180831,A083640,정지
11102,20181010,A083640,
11103,20190429,A083640,정지
11104,20190523,A083640,
11105,20200909,A083640,정지
11106,20201005,A083640,
11107,19991228,A083650,
11108,19991228,A083660,
11109,20120703,A083660,정지
11110,20120704,A083660,
11111,20151026,A083660,정지
11112,20151027,A083660,
11113,20190214,A083660,정지
11114,20200911,A083660,
11115,19991228,A083790,
11116,19991228,A083930,
11117,19991228,A084010,
11118,19991228,A084110,
11119,20160428,A084110,정지
11120,20160603,A084110,
11121,19991228,A084180,
11122,20100817,A084180,정지
11123,20101101,A084180,
11124,20120614,A084180,정지
11125,20120627,A084180,
11126,20180109,A084180,정지
11127,20180110,A084180,
11128,20180319,A084180,정지
11129,20190828,A084180,
11130,19991228,A084370,
11131,19991228,A084450,
11132,20101224,A084450,정지
11133,20110127,A084450,
11134,19991228,A084650,
11135,20200319,A084650,정지
11136,20200320,A084650,
11137,20200327,A084650,정지
11138,20200330,A084650,
11139,19991228,A084670,
11140,19991228,A084680,
11141,20090817,A084680,정지
11142,20090818,A084680,
11143,20100325,A084680,정지
11144,20100326,A084680,
11145,20130829,A084680,정지
11146,20130830,A084680,
11147,19991228,A084690,
11148,19991228,A084730,
11149,19991228,A084810,
11150,20070427,A084810,정지
11151,20070515,A084810,
11152,20090615,A084810,정지
11153,20090616,A084810,
11154,20100111,A084810,정지
11155,20100323,A084810,
11156,19991228,A084850,
11157,19991228,A084870,
11158,19991228,A084990,
11159,19991228,A085310,
11160,19991228,A085370,
