,std_dt,ticker,kospi200
3427,20150630,A218410,N
3428,20150706,A218710,N
3429,20150925,A219130,N
3430,20160729,A219420,N
3431,20150722,A219550,N
3432,20150630,A219580,N
3433,20150617,A219750,N
3434,20150720,A219860,N
3435,20150717,A219960,N
3436,20150813,A220100,N
3437,20150629,A220180,N
3438,20150727,A220260,N
3439,20150828,A220630,N
3440,20150909,A221200,N
3441,20160127,A221610,N
3442,20151125,A221840,N
3443,20150821,A221950,N
3444,20151119,A221980,N
3445,20151216,A222040,N
3446,20150902,A222080,N
3447,20160311,A222110,N
3448,20150805,A222390,N
3449,20150806,A222420,N
3450,20150807,A222800,N
3451,20150813,A222810,N
3452,20151223,A222980,N
3453,20150827,A223040,N
3454,20200522,A223250,N
3455,20151224,A223310,N
3456,20151229,A224060,N
3457,20150825,A224110,N
3458,20170602,A225190,N
3459,20150803,A225220,N
3460,20160407,A225330,N
3461,20151008,A225430,N
3462,20151019,A225440,N
3463,20151217,A225530,N
3464,20150925,A225570,N
3465,20151005,A225590,N
3466,20150904,A225650,N
3467,20151228,A226320,N
3468,20191217,A226330,N
3469,20151105,A226340,N
3470,20160203,A226350,N
3471,20151022,A226360,N
3472,20160504,A226400,N
3473,20151006,A226440,N
3474,20151029,A226850,N
3475,20180718,A226950,N
3476,20181115,A227100,N
3477,20170712,A227610,N
3478,20151023,A227840,N
3479,20151118,A227950,N
3480,20160406,A228340,N
3481,20190808,A228670,N
3482,20160719,A228760,N
3483,20160411,A228850,N
3484,20151027,A229000,N
3485,20160922,A229640,N
3486,20151216,A230240,N
3487,20160808,A230360,N
3488,20151218,A230490,N
3489,20160302,A230980,N
3490,20151224,A232140,N
3491,20160229,A232270,N
3492,20161116,A232330,N
3493,20161027,A234080,N
3494,20151229,A234100,N
3495,20171205,A234300,N
3496,20190712,A234340,N
3497,20191014,A234690,N
3498,20160906,A234920,N
3499,20160304,A235010,N
3500,20191219,A235980,N
3501,20160205,A236200,N
3502,20160623,A237690,N
3503,20160704,A237750,N
3504,20200312,A237820,N
3505,20161109,A237880,N
3506,20161012,A238090,N
3507,20161103,A238120,N
3508,20181226,A238200,N
3509,20170720,A238490,N
3510,20160609,A239340,N
3511,20161028,A239610,N
3512,20160622,A240540,N
3513,20160502,A240810,N
3514,20161219,A241520,N
3515,20161118,A241560,N
3516,20180615,A241560,Y
3517,20161004,A241590,N
3518,20200612,A241590,Y
3519,20160920,A241690,N
3520,20161028,A241710,N
3521,20171206,A241770,N
3522,20161201,A241790,N
3523,20170223,A241820,N
3524,20190719,A241840,N
3525,20160907,A242040,N
3526,20160603,A243070,N
3527,20170927,A243840,N
3528,20190920,A244460,N
3529,20200423,A244920,N
3530,20180626,A245620,N
3531,20161215,A246690,N
3532,20181128,A246710,N
3533,20170320,A246720,N
3534,20190201,A246960,N
3535,20190305,A247540,N
3536,20160809,A248170,N
3537,20160831,A249420,N
3538,20170608,A250000,N
3539,20160908,A250060,N
3540,20160929,A250930,N
3541,20170512,A251270,N
3542,20170609,A251270,Y
3543,20170427,A251370,N
3544,20170713,A251630,N
3545,20190704,A251970,N
3546,20161102,A252500,N
3547,20171124,A253450,N
3548,20180404,A253590,N
3549,20161111,A253840,N
3550,20161202,A254120,N
3551,20180126,A255220,N
3552,20170929,A255440,N
3553,20190905,A256150,N
3554,20170502,A256630,N
3555,20161228,A256840,N
3556,20161221,A256940,N
3557,20180913,A257370,N
3558,20170223,A257730,N
3559,20170822,A258610,N
3560,20170427,A258790,N
3561,20180529,A258830,N
3562,20170920,A259630,N
3563,20180212,A260660,N
3564,20171207,A260930,N
3565,20170626,A261200,N
3566,20200716,A262260,N
3567,20170303,A262830,N
3568,20181120,A263020,N
3569,20181224,A263050,N
3570,20170915,A263540,N
3571,20170828,A263600,N
3572,20181122,A263690,N
3573,20180328,A263700,N
3574,20170801,A263720,N
3575,20170914,A263750,N
3576,20170406,A263770,N
3577,20170803,A263800,N
3578,20171016,A263810,N
3579,20170802,A263860,N
3580,20170928,A263920,N
3581,20170502,A264290,N
3582,20170331,A264450,N
3583,20180125,A264660,N
3584,20170601,A264850,N
3585,20170411,A264900,N
3586,20170526,A265480,N
3587,20170407,A265520,N
3588,20171026,A265560,N
3589,20201202,A265740,N
3590,20170608,A265920,N
3591,20170510,A267250,N
3592,20170511,A267250,Y
3593,20170510,A267260,N
3594,20170510,A267270,N
3595,20170512,A267290,N
3596,20170622,A267320,N
3597,20180201,A267790,N
3598,20181123,A267850,N
3599,20170605,A267980,N
3600,20170522,A268280,N
3601,20181109,A268600,N
3602,20171226,A269620,N
3603,20170822,A270520,N
3604,20181213,A270870,N
3605,20170707,A271560,N
3606,20170710,A271560,Y
3607,20170724,A271740,N
3608,20170717,A271980,N
3609,20191025,A272110,N
3610,20191113,A272210,N
3611,20201211,A272210,Y
3612,20170710,A272290,N
3613,20171208,A272450,N
3614,20171129,A272550,N
3615,20170807,A273060,N
3616,20200303,A274090,N
3617,20180806,A275630,N
3618,20171110,A276920,N
3619,20180314,A277070,N
3620,20170929,A277410,N
3621,20171020,A277480,N
3622,20171030,A277880,N
3623,20190211,A278280,N
3624,20191127,A278650,N
3625,20171127,A279410,N
3626,20171110,A279600,N
3627,20171030,A280360,N
3628,20171221,A281410,N
3629,20171212,A281740,N
3630,20171205,A281820,N
3631,20171208,A282330,N
3632,20171211,A282330,Y
3633,20171129,A282690,N
3634,20190805,A282880,N
3635,20180608,A284620,N
3636,20180111,A284740,N
3637,20200612,A284740,Y
3638,20180105,A285130,N
3639,20180108,A285130,Y
3640,20181102,A285490,N
3641,20190819,A286750,N
3642,20180727,A286940,N
3643,20180508,A287410,N
3644,20191220,A288330,N
3645,20181015,A288620,N
3646,20190711,A289010,N
3647,20180706,A289080,N
3648,20181207,A290120,N
3649,20180802,A290270,N
3650,20180810,A290380,N
3651,20191129,A290510,N
3652,20200706,A290520,N
3653,20181221,A290550,N
3654,20181101,A290650,N
3655,20181128,A290660,N
3656,20181106,A290670,N
3657,20201106,A290690,N
3658,20181004,A290720,N
3659,20180828,A290740,N
3660,20180511,A291210,N
3661,20180913,A291230,N
3662,20200916,A291650,N
3663,20181002,A293480,N
3664,20200910,A293490,N
3665,20181004,A293580,N
3666,20190612,A293780,N
3667,20200914,A294090,N
3668,20200228,A294140,N
3669,20200220,A294630,N
3670,20180612,A294870,N
3671,20180614,A294870,Y
3672,20191121,A297090,N
3673,20180720,A297570,N
3674,20200622,A297890,N
3675,20180713,A298000,N
3676,20180713,A298020,N
3677,20180713,A298040,N
3678,20180716,A298040,Y
3679,20200612,A298040,N
3680,20180713,A298050,N
3681,20200617,A298060,N
3682,20181219,A298380,N
3683,20200727,A298540,N
3684,20181227,A298690,N
3685,20201125,A299030,N
3686,20180921,A299170,N
3687,20190220,A299660,N
3688,20181220,A299900,N
3689,20181203,A299910,N
3690,20190717,A300080,N
3691,20191018,A300120,N
3692,20180806,A300720,N
3693,20201028,A301300,N
3694,20181212,A302430,N
3695,20180814,A302550,N
3696,20180830,A303030,N
3697,20200723,A304100,N
3698,20201019,A304840,N
3699,20190605,A305090,N
3700,20191118,A306040,N
3701,20181005,A306200,N
3702,20181031,A306620,N
3703,20181207,A307070,N
3704,20181130,A307160,N
3705,20181221,A307180,N
3706,20181205,A307280,N
3707,20181219,A307750,N
3708,20181212,A307870,N
3709,20190523,A307930,N
3710,20190328,A307950,N
3711,20190610,A308100,N
3712,20191125,A308170,N
3713,20181220,A309930,N
3714,20181221,A310200,N
3715,20181224,A310840,N
3716,20181220,A310870,N
3717,20181226,A311270,N
3718,20190822,A311390,N
3719,20191226,A311690,N
3720,20190701,A312610,N
3721,20190321,A313750,N
3722,20190725,A313760,N
3723,20190213,A316140,Y
3724,20190327,A317030,N
3725,20190918,A317120,N
3726,20190429,A317240,N
3727,20190503,A317320,N
3728,20190802,A317330,N
3729,20191106,A317400,N
3730,20191029,A317530,N
3731,20201209,A317690,N
3732,20190801,A317770,N
3733,20190814,A317830,N
3734,20190724,A317850,N
3735,20191024,A317870,N
3736,20190801,A318000,N
3737,20191022,A318010,N
3738,20201203,A318020,N
3739,20200921,A318410,N
3740,20190508,A319400,N
3741,20190510,A319660,N
3742,20190918,A320000,N
3743,20190531,A321260,N
3744,20191122,A321550,N
3745,20191119,A322000,N
3746,20191031,A322180,N
3747,20191211,A322510,N
3748,20190531,A322780,N
3749,20190715,A323210,N
3750,20190619,A323230,N
3751,20190624,A323280,N
3752,20190624,A323940,N
3753,20200922,A323990,N
3754,20200702,A326030,N
3755,20200911,A326030,Y
3756,20191224,A327260,N
3757,20190820,A328380,N
3758,20190830,A329560,N
3759,20200703,A330350,N
3760,20201117,A330860,N
3761,20190930,A330990,N
3762,20191002,A331380,N
3763,20191029,A331520,N
3764,20200821,A331920,N
3765,20191011,A332290,N
3766,20200824,A332370,N
3767,20200731,A332570,N
3768,20191101,A332710,N
3769,20191031,A333050,N
3770,20191106,A333430,N
3771,20201222,A335810,N
3772,20191209,A335870,N
3773,20191203,A335890,N
3774,20191128,A336060,N
3775,20191018,A336260,N
3776,20201211,A336260,Y
3777,20191018,A336370,N
3778,20191219,A336570,N
3779,20191204,A337450,N
3780,20200813,A337930,N
3781,20201112,A339770,N
3782,20191224,A339950,N
3783,20191223,A340120,N
3784,20200311,A340350,N
3785,20191219,A340360,N
3786,20191227,A340440,N
3787,20201120,A340570,N
3788,20200130,A341160,N
3789,20200130,A342550,N
3790,20200723,A343510,N
3791,20200212,A344050,N
3792,20200121,A344820,N
3793,20201029,A347000,N
3794,20200324,A347140,N
3795,20200909,A347740,N
3796,20200918,A347770,N
3797,20201221,A347860,N
3798,20200729,A347890,N
3799,20201118,A348150,N
3800,20201008,A348210,N
3801,20201030,A348350,N
3802,20200520,A349720,N
3803,20200622,A351320,N
3804,20200715,A351340,N
3805,20201204,A352770,N
3806,20201015,A352820,N
3807,20201211,A352820,Y
3808,20201211,A352940,N
3809,20201216,A353060,N
3810,20200729,A353070,N
3811,20200617,A353190,N
3812,20200521,A353200,N
3813,20200828,A353490,N
3814,20200605,A353810,N
3815,20201210,A354200,N
3816,20200918,A355150,N
3817,20201214,A356860,N
3818,20201223,A357550,N
3819,20200806,A357780,N
3820,20200923,A359090,N
3821,20200922,A363280,N
3822,20201223,A365550,N
3823,20201221,A365590,N
3824,20201209,A367340,N
3825,20201223,A369370,N
3826,20070817,A900010,N
3827,20080129,A900020,N
3828,20081204,A900030,N
3829,20090529,A900040,N
3830,20090522,A900050,N
3831,20090327,A900060,N
3832,20091223,A900070,N
3833,20091204,A900080,N
3834,20100205,A900090,N
3835,20100421,A900100,N
3836,20100423,A900110,N
3837,20100331,A900120,N
3838,20100723,A900130,N
3839,20101130,A900140,N
3840,20100915,A900150,N
3841,20110613,A900180,N
3842,20160128,A900250,N
3843,20160630,A900260,N
3844,20160818,A900270,N
3845,20161019,A900280,N
3846,20161025,A900290,N
3847,20161104,A900300,N
3848,20170810,A900310,N
3849,20181130,A900340,N
3850,20071126,A950010,N
3851,20090424,A950030,N
3852,20110125,A950070,N
3853,20120430,A950100,N
3854,20121217,A950110,N
3855,20130530,A950130,N
3856,20161014,A950140,N
3857,20171106,A950160,N
3858,20180406,A950170,N
3859,20190507,A950180,N
3860,20200818,A950190,N
3861,20200713,A950200,N
