,std_dt,symbol,administrative_issues
3394,20021021,A040780,
3395,19991228,A040910,
3396,19991228,A041020,
3397,19991228,A041030,
3398,20100325,A041030,관리
3399,20100506,A041030,
3400,19991228,A041060,
3401,20100323,A041060,관리
3402,20110321,A041060,
3403,20130322,A041060,관리
3404,20140508,A041060,
3405,19991228,A041140,
3406,20040331,A041140,관리
3407,20041018,A041140,
3408,20041029,A041140,관리
3409,20050629,A041140,
3410,20060411,A041140,관리
3411,20080324,A041140,
3412,19991228,A041190,
3413,19991228,A041310,
3414,20090401,A041310,관리
3415,20090403,A041310,
3416,19991228,A041320,
3417,20090925,A041320,관리
3418,20091016,A041320,
3419,20100331,A041320,관리
3420,20100510,A041320,
3421,19991228,A041440,
3422,19991228,A041450,
3423,20100902,A041450,관리
3424,20100914,A041450,
3425,19991228,A041460,
3426,19991228,A041510,
3427,19991228,A041520,
3428,19991228,A041550,
3429,20100330,A041550,관리
3430,20100825,A041550,
3431,19991228,A041590,
3432,19991228,A041630,
3433,20080314,A041630,관리
3434,20090323,A041630,
3435,20100326,A041630,관리
3436,20100510,A041630,
3437,19991228,A041650,
3438,19991228,A041800,
3439,20100201,A041800,관리
3440,20100309,A041800,
3441,19991228,A041830,
3442,19991228,A041910,
3443,19991228,A041920,
3444,19991228,A041930,
3445,19991228,A041940,
3446,20070816,A041940,관리
3447,20080423,A041940,
3448,19991228,A041960,
3449,19991228,A042000,
3450,19991228,A042040,
3451,20130326,A042040,관리
3452,20150323,A042040,
3453,19991228,A042100,
3454,19991228,A042110,
3455,20100608,A042110,관리
3456,20101215,A042110,
3457,19991228,A042340,
3458,20110329,A042340,관리
3459,20120413,A042340,
3460,19991228,A042370,
3461,19991228,A042420,
3462,19991228,A042470,
3463,20021018,A042470,관리
3464,20021122,A042470,
3465,20021126,A042470,관리
3466,20021202,A042470,
3467,19991228,A042500,
3468,19991228,A042510,
3469,20120313,A042510,관리
3470,20130312,A042510,
3471,19991228,A042520,
3472,19991228,A042570,
3473,20080324,A042570,관리
3474,20080414,A042570,
3475,19991228,A042600,
3476,19991228,A042660,
3477,20170330,A042660,관리
3478,20180323,A042660,
3479,19991228,A042670,
3480,19991228,A042700,
3481,19991228,A042820,
3482,20120323,A042820,관리
3483,20121119,A042820,
3484,19991228,A042870,
3485,20040216,A042870,관리
3486,20040524,A042870,
3487,20041221,A042870,관리
3488,20060630,A042870,
3489,20070320,A042870,관리
3490,20080310,A042870,
3491,20110324,A042870,관리
3492,20111006,A042870,
3493,19991228,A042940,
3494,20130322,A042940,관리
3495,20140321,A042940,
3496,20150324,A042940,관리
3497,20160323,A042940,
3498,20170324,A042940,관리
3499,20180226,A042940,
3500,19991228,A042960,
3501,20050329,A042960,관리
3502,20050413,A042960,
3503,19991228,A043090,
3504,20200818,A043090,관리
3505,19991228,A043100,
3506,20190320,A043100,관리
3507,19991228,A043150,
3508,19991228,A043200,
3509,19991228,A043220,
3510,20090320,A043220,관리
3511,20090403,A043220,
3512,20090504,A043220,관리
3513,20110315,A043220,
3514,20120816,A043220,관리
3515,20130321,A043220,
3516,20190322,A043220,관리
3517,20200319,A043220,
3518,19991228,A043260,
3519,19991228,A043290,
3520,19991228,A043340,
3521,19991228,A043360,
3522,19991228,A043370,
3523,19991228,A043580,
3524,20090320,A043580,관리
3525,20090403,A043580,
3526,20090504,A043580,관리
3527,20090814,A043580,
3528,20180323,A043580,관리
3529,20180810,A043580,
3530,19991228,A043590,
3531,20190318,A043590,관리
3532,19991228,A043610,
3533,19991228,A043630,
3534,20110324,A043630,관리
3535,20110429,A043630,
3536,19991228,A043650,
3537,20190320,A043650,관리
3538,19991228,A043680,
3539,20070209,A043680,관리
3540,20080305,A043680,
3541,20100817,A043680,관리
3542,20110413,A043680,
3543,19991228,A043690,
3544,20041004,A043690,관리
3545,20041018,A043690,
3546,19991228,A043710,
3547,20111012,A043710,관리
3548,20120323,A043710,
3549,20140325,A043710,관리
3550,20140818,A043710,
3551,19991228,A043790,
3552,19991228,A043890,
3553,20080102,A043890,관리
3554,20080218,A043890,
3555,20090504,A043890,관리
3556,20091123,A043890,
3557,19991228,A043910,
3558,20140324,A043910,관리
3559,20150318,A043910,
3560,19991228,A044060,
3561,19991228,A044070,
3562,19991228,A044180,
3563,20190319,A044180,관리
3564,20200805,A044180,
3565,19991228,A044340,
3566,19991228,A044370,
3567,20070322,A044370,관리
3568,20080506,A044370,
3569,19991228,A044380,
3570,19991228,A044440,
3571,20050316,A044440,관리
3572,20050426,A044440,
3573,19991228,A044450,
3574,19991228,A044480,
3575,20180323,A044480,관리
3576,20190321,A044480,
3577,20200818,A044480,관리
3578,19991228,A044490,
3579,19991228,A044570,
3580,20020503,A044570,관리
3581,20020610,A044570,
3582,19991228,A044640,
3583,19991228,A044770,
3584,20050610,A044770,관리
3585,20050912,A044770,
3586,20050916,A044770,관리
3587,20060403,A044770,
3588,20080818,A044770,관리
3589,20090403,A044770,
3590,20090504,A044770,관리
3591,20091007,A044770,
3592,19991228,A044780,
3593,19991228,A044820,
3594,19991228,A044960,
3595,19991228,A045050,
3596,20070328,A045050,관리
3597,20080804,A045050,
3598,20120518,A045050,관리
3599,20121127,A045050,
3600,19991228,A045060,
3601,19991228,A045100,
3602,19991228,A045240,
3603,20030321,A045240,관리
3604,20030404,A045240,
3605,19991228,A045260,
3606,20100324,A045260,관리
3607,20110322,A045260,
3608,20110427,A045260,관리
3609,20110516,A045260,
3610,20120327,A045260,관리
3611,20120801,A045260,
3612,19991228,A045290,
3613,20070322,A045290,관리
3614,20080227,A045290,
3615,20100325,A045290,관리
3616,20100423,A045290,
3617,19991228,A045300,
3618,19991228,A045310,
3619,20070328,A045310,관리
3620,20070508,A045310,
3621,19991228,A045340,
3622,19991228,A045380,
3623,19991228,A045390,
3624,20041108,A045390,관리
3625,20041129,A045390,
3626,20041202,A045390,관리
3627,20051223,A045390,
3628,20060929,A045390,관리
3629,20070307,A045390,
3630,19991228,A045400,
3631,20080128,A045400,관리
3632,20090403,A045400,
3633,20090504,A045400,관리
3634,20100211,A045400,
3635,19991228,A045470,
3636,20090320,A045470,관리
3637,20090403,A045470,
3638,20090504,A045470,관리
3639,20100316,A045470,
3640,20120201,A045470,관리
3641,20120424,A045470,
3642,19991228,A045510,
3643,20090401,A045510,관리
3644,20090402,A045510,
3645,19991228,A045520,
3646,19991228,A045660,
3647,19991228,A045710,
3648,19991228,A045820,
3649,19991228,A045880,
3650,20070323,A045880,관리
3651,20090403,A045880,
3652,20090504,A045880,관리
3653,20100412,A045880,
3654,19991228,A045890,
3655,20080401,A045890,관리
3656,20080514,A045890,
3657,19991228,A045920,
3658,20031002,A045920,관리
3659,20031017,A045920,
3660,19991228,A045970,
3661,19991228,A046000,
3662,20040329,A046000,관리
3663,20040811,A046000,
3664,19991228,A046070,
3665,20190322,A046070,관리
3666,20200512,A046070,
3667,19991228,A046110,
3668,19991228,A046120,
3669,19991228,A046140,
3670,19991228,A046210,
3671,20200319,A046210,관리
3672,19991228,A046240,
3673,20040809,A046240,관리
3674,20041117,A046240,
3675,20050321,A046240,관리
3676,20060630,A046240,
3677,20090331,A046240,관리
3678,20090403,A046240,
3679,20090504,A046240,관리
3680,20090817,A046240,
3681,20100323,A046240,관리
3682,20110214,A046240,
3683,19991228,A046310,
3684,19991228,A046320,
3685,20090318,A046320,관리
3686,20090403,A046320,
3687,20090504,A046320,관리
3688,20090828,A046320,
3689,19991228,A046350,
3690,20090324,A046350,관리
3691,20090403,A046350,
3692,20090504,A046350,관리
3693,20100413,A046350,
3694,19991228,A046390,
3695,20040416,A046390,관리
3696,20050629,A046390,
3697,20060403,A046390,관리
3698,20070130,A046390,
3699,19991228,A046430,
3700,20090324,A046430,관리
3701,20090403,A046430,
3702,20090504,A046430,관리
3703,20090804,A046430,
3704,20120921,A046430,관리
3705,20121205,A046430,
3706,19991228,A046440,
3707,19991228,A046720,
3708,20111220,A046720,관리
3709,20120201,A046720,
3710,19991228,A046810,
3711,20040416,A046810,관리
3712,20050502,A046810,
3713,19991228,A046890,
3714,19991228,A046930,
3715,19991228,A046940,
3716,19991228,A046970,
3717,19991228,A047040,
3718,19991228,A047050,
3719,19991228,A047060,
3720,20040802,A047060,관리
3721,20040816,A047060,
3722,19991228,A047080,
3723,19991228,A047310,
3724,19991228,A047370,
3725,20031118,A047370,관리
3726,20040315,A047370,
3727,20090325,A047370,관리
3728,20090403,A047370,
3729,19991228,A047400,
3730,19991228,A047440,
3731,20170822,A047440,관리
3732,20170920,A047440,
3733,20171115,A047440,관리
3734,20180105,A047440,
3735,20180410,A047440,관리
3736,20181011,A047440,
3737,19991228,A047450,
3738,20100817,A047450,관리
3739,20101130,A047450,
3740,19991228,A047560,
3741,19991228,A047600,
3742,20040212,A047600,관리
3743,20050302,A047600,
3744,20050817,A047600,관리
3745,20080320,A047600,
3746,20110325,A047600,관리
3747,20110909,A047600,
3748,19991228,A047610,
3749,20040211,A047610,관리
3750,20040408,A047610,
3751,19991228,A047710,
3752,20100330,A047710,관리
3753,20100721,A047710,
3754,19991228,A047770,
3755,20090504,A047770,관리
3756,20090506,A047770,
3757,20150223,A047770,관리
3758,20170317,A047770,
3759,19991228,A047810,
3760,19991228,A047820,
3761,20050418,A047820,관리
3762,20050627,A047820,
3763,20050712,A047820,관리
3764,20060630,A047820,
3765,20090817,A047820,관리
3766,20100809,A047820,
3767,19991228,A047920,
3768,19991228,A047940,
3769,20070129,A047940,관리
3770,20080324,A047940,
3771,20090313,A047940,관리
3772,20090403,A047940,
3773,20090504,A047940,관리
3774,20100129,A047940,
3775,19991228,A048130,
3776,20040226,A048130,관리
3777,20050401,A048130,
3778,20090312,A048130,관리
3779,20090403,A048130,
3780,20090504,A048130,관리
3781,20100420,A048130,
3782,19991228,A048140,
3783,20100817,A048140,관리
3784,20101125,A048140,
3785,19991228,A048150,
3786,20040414,A048150,관리
3787,20040429,A048150,
3788,19991228,A048260,
3789,19991228,A048270,
3790,20090203,A048270,관리
3791,20090326,A048270,
3792,20090401,A048270,관리
3793,20090403,A048270,
3794,19991228,A048410,
3795,20060814,A048410,관리
3796,20080221,A048410,
3797,19991228,A048430,
3798,19991228,A048460,
3799,19991228,A048470,
3800,19991228,A048510,
3801,20080818,A048510,관리
3802,20090403,A048510,
3803,20090504,A048510,관리
3804,20100112,A048510,
3805,20100324,A048510,관리
3806,20101110,A048510,
3807,19991228,A048530,
3808,19991228,A048540,
3809,20040322,A048540,관리
3810,20040818,A048540,
3811,19991228,A048550,
3812,19991228,A048640,
3813,20050418,A048640,관리
3814,20060403,A048640,
3815,20100324,A048640,관리
3816,20110413,A048640,
3817,19991228,A048760,
3818,20060711,A048760,관리
3819,20060724,A048760,
3820,19991228,A048770,
3821,19991228,A048830,
3822,19991228,A048870,
3823,20150618,A048870,관리
3824,20170323,A048870,
3825,19991228,A048910,
3826,19991228,A049000,
3827,20070315,A049000,관리
3828,20080311,A049000,
3829,20090330,A049000,관리
3830,20090403,A049000,
3831,20090504,A049000,관리
3832,20090817,A049000,
3833,20130729,A049000,관리
3834,20130910,A049000,
3835,19991228,A049070,
3836,19991228,A049080,
3837,19991228,A049120,
3838,19991228,A049180,
3839,20070321,A049180,관리
3840,20080304,A049180,
3841,20191227,A049180,관리
3842,19991228,A049370,
3843,19991228,A049430,
3844,19991228,A049470,
3845,19991228,A049480,
3846,19991228,A049520,
3847,19991228,A049550,
3848,19991228,A049630,
3849,19991228,A049690,
3850,20050401,A049690,관리
3851,20060403,A049690,
3852,20110329,A049690,관리
3853,20110425,A049690,
3854,19991228,A049720,
3855,19991228,A049770,
3856,19991228,A049790,
3857,20021024,A049790,관리
3858,20021025,A049790,
3859,20021031,A049790,관리
3860,20021202,A049790,
3861,19991228,A049800,
3862,19991228,A049830,
3863,19991228,A049950,
3864,19991228,A049960,
3865,19991228,A050050,
3866,20040416,A050050,관리
3867,20040609,A050050,
3868,20040614,A050050,관리
3869,20050104,A050050,
3870,20050114,A050050,관리
3871,20060412,A050050,
3872,20120224,A050050,관리
3873,20120926,A050050,
3874,19991228,A050090,
3875,19991228,A050110,
3876,19991228,A050120,
3877,19991228,A050320,
3878,20170323,A050320,관리
3879,19991228,A050470,
3880,20040618,A050470,관리
3881,20050629,A050470,
3882,20110324,A050470,관리
3883,20120502,A050470,
3884,19991228,A050540,
3885,20200324,A050540,관리
3886,19991228,A050600,
3887,20080331,A050600,관리
3888,20080909,A050600,
3889,19991228,A050640,
3890,20110706,A050640,관리
3891,20110822,A050640,
3892,19991228,A050760,
3893,19991228,A050860,
3894,19991228,A050890,
3895,19991228,A050960,
3896,19991228,A051160,
3897,19991228,A051170,
3898,20170331,A051170,관리
3899,20180315,A051170,
3900,19991228,A051310,
3901,20160307,A051310,관리
3902,20160415,A051310,
3903,19991228,A051360,
3904,19991228,A051370,
3905,19991228,A051380,
3906,20040226,A051380,관리
3907,20050302,A051380,
3908,19991228,A051390,
3909,19991228,A051490,
3910,19991228,A051500,
3911,19991228,A051530,
3912,20070319,A051530,관리
3913,20080312,A051530,
3914,20090327,A051530,관리
3915,20090403,A051530,
3916,20090504,A051530,관리
3917,20091103,A051530,
3918,19991228,A051600,
3919,19991228,A051630,
3920,19991228,A051710,
3921,20130322,A051710,관리
3922,20130502,A051710,
3923,19991228,A051780,
3924,19991228,A051820,
3925,19991228,A051900,
3926,19991228,A051910,
3927,19991228,A051980,
3928,20040513,A051980,관리
3929,20050629,A051980,
3930,20170324,A051980,관리
3931,20180323,A051980,
3932,20190816,A051980,관리
3933,20200323,A051980,
3934,19991228,A052020,
3935,19991228,A052190,
3936,20180323,A052190,관리
3937,20190319,A052190,
3938,20200324,A052190,관리
3939,19991228,A052210,
3940,20091113,A052210,관리
3941,20101206,A052210,
3942,19991228,A052220,
3943,19991228,A052260,
3944,19991228,A052270,
3945,20150401,A052270,관리
3946,20170413,A052270,
3947,19991228,A052290,
3948,20090324,A052290,관리
3949,20090403,A052290,
3950,20090504,A052290,관리
3951,20090810,A052290,
3952,20090818,A052290,관리
3953,20100312,A052290,
3954,20180323,A052290,관리
3955,20181011,A052290,
3956,19991228,A052300,
3957,20050401,A052300,관리
3958,20060403,A052300,
3959,20070312,A052300,관리
3960,20070423,A052300,
3961,20070430,A052300,관리
3962,20080319,A052300,
3963,19991228,A052310,
3964,20080321,A052310,관리
3965,20090403,A052310,
3966,19991228,A052330,
3967,19991228,A052350,
3968,20040416,A052350,관리
3969,20050629,A052350,
3970,20070321,A052350,관리
3971,20070809,A052350,
3972,20120104,A052350,관리
3973,20120417,A052350,
3974,19991228,A052400,
3975,20200320,A052400,관리
3976,20201022,A052400,
3977,19991228,A052420,
3978,20140324,A052420,관리
3979,20160318,A052420,
3980,19991228,A052460,
3981,19991228,A052560,
3982,20041223,A052560,관리
3983,20051212,A052560,
3984,20051219,A052560,관리
3985,20060403,A052560,
3986,20060831,A052560,관리
3987,20080303,A052560,
3988,20080818,A052560,관리
3989,20090403,A052560,
3990,20090504,A052560,관리
3991,20090701,A052560,
3992,19991228,A052600,
3993,19991228,A052640,
3994,20090826,A052640,관리
3995,20091007,A052640,
3996,19991228,A052650,
3997,20120830,A052650,관리
3998,20130412,A052650,
3999,19991228,A052670,
4000,19991228,A052690,
4001,19991228,A052710,
4002,19991228,A052770,
4003,20180323,A052770,관리
4004,20180824,A052770,
4005,20190212,A052770,관리
4006,19991228,A052790,
4007,19991228,A052810,
4008,20110323,A052810,관리
4009,20111122,A052810,
4010,19991228,A052860,
4011,20160318,A052860,관리
4012,20170317,A052860,
4013,19991228,A052900,
4014,20150828,A052900,관리
4015,20160829,A052900,
4016,19991228,A052970,
4017,20090817,A052970,관리
4018,20101020,A052970,
4019,19991228,A053000,
4020,19991228,A053030,
4021,19991228,A053040,
4022,20050418,A053040,관리
4023,20080221,A053040,
4024,20111121,A053040,관리
4025,20111122,A053040,
4026,20120316,A053040,관리
4027,20120517,A053040,
4028,19991228,A053050,
4029,20050418,A053050,관리
4030,20060329,A053050,
4031,19991228,A053060,
4032,20200915,A053060,관리
4033,19991228,A053070,
4034,20081023,A053070,관리
4035,20090403,A053070,
4036,20090504,A053070,관리
4037,20090603,A053070,
4038,19991228,A053080,
4039,19991228,A053110,
4040,20040416,A053110,관리
4041,20050322,A053110,
4042,20160920,A053110,관리
4043,20170920,A053110,
4044,19991228,A053160,
4045,19991228,A053170,
4046,20070413,A053170,관리
4047,20090403,A053170,
4048,19991228,A053200,
4049,20040323,A053200,관리
4050,20040406,A053200,
4051,19991228,A053210,
4052,19991228,A053250,
4053,20040416,A053250,관리
4054,20050218,A053250,
4055,20050225,A053250,관리
4056,20050404,A053250,
4057,19991228,A053260,
4058,19991228,A053270,
4059,19991228,A053280,
4060,19991228,A053290,
4061,19991228,A053300,
4062,19991228,A053320,
4063,20080102,A053320,관리
4064,20090320,A053320,
4065,20131223,A053320,관리
4066,20140207,A053320,
4067,19991228,A053330,
4068,20040524,A053330,관리
4069,20050629,A053330,
4070,20141031,A053330,관리
4071,20150423,A053330,
4072,19991228,A053350,
4073,19991228,A053440,
4074,19991228,A053450,
4075,19991228,A053470,
4076,20060403,A053470,관리
4077,20060921,A053470,
4078,20061002,A053470,관리
4079,20080619,A053470,
4080,20100326,A053470,관리
4081,20100510,A053470,
4082,19991228,A053580,
4083,19991228,A053590,
4084,20040331,A053590,관리
4085,20040615,A053590,
4086,20040628,A053590,관리
4087,20050629,A053590,
4088,19991228,A053610,
4089,19991228,A053620,
4090,19991228,A053660,
4091,20150818,A053660,관리
4092,20190322,A053660,
4093,20200403,A053660,관리
4094,19991228,A053690,
4095,19991228,A053700,
4096,20100330,A053700,관리
4097,20110317,A053700,
4098,19991228,A053740,
4099,19991228,A053800,
4100,19991228,A053810,
4101,20040525,A053810,관리
4102,20041214,A053810,
4103,20041217,A053810,관리
4104,20050801,A053810,
4105,20120213,A053810,관리
4106,20140324,A053810,
4107,20150324,A053810,관리
4108,20160919,A053810,
4109,19991228,A053870,
4110,20040416,A053870,관리
4111,20050302,A053870,
4112,20150324,A053870,관리
4113,20151015,A053870,
4114,19991228,A053890,
4115,20090327,A053890,관리
4116,20090403,A053890,
4117,19991228,A053950,
4118,20190329,A053950,관리
4119,20191022,A053950,
4120,19991228,A053960,
4121,20030401,A053960,관리
4122,20030415,A053960,
4123,19991228,A053980,
4124,19991228,A054010,
4125,20110211,A054010,관리
4126,20111006,A054010,
4127,19991228,A054020,
4128,20070319,A054020,관리
4129,20070814,A054020,
4130,20100324,A054020,관리
4131,20100405,A054020,
4132,19991228,A054040,
4133,19991228,A054050,
4134,19991228,A054080,
4135,20050316,A054080,관리
4136,20050330,A054080,
4137,19991228,A054090,
4138,19991228,A054120,
4139,20110322,A054120,관리
4140,20111215,A054120,
4141,19991228,A054150,
4142,20050418,A054150,관리
4143,20060630,A054150,
4144,20080321,A054150,관리
4145,20080818,A054150,
4146,20100326,A054150,관리
4147,20110429,A054150,
4148,19991228,A054170,
4149,20110325,A054170,관리
4150,20110429,A054170,
4151,19991228,A054180,
4152,20060323,A054180,관리
4153,20060410,A054180,
4154,20070321,A054180,관리
4155,20070903,A054180,
4156,20100924,A054180,관리
4157,20110916,A054180,
4158,20120921,A054180,관리
4159,20130904,A054180,
4160,19991228,A054210,
4161,19991228,A054220,
4162,20190415,A054220,관리
4163,19991228,A054250,
4164,20060403,A054250,관리
4165,20070411,A054250,
4166,19991228,A054300,
4167,20110324,A054300,관리
4168,20120322,A054300,
4169,19991228,A054340,
4170,20140321,A054340,관리
4171,20170310,A054340,
4172,20180816,A054340,관리
4173,20200521,A054340,
4174,19991228,A054370,
4175,20030916,A054370,관리
4176,20040331,A054370,
4177,20040812,A054370,관리
4178,20050412,A054370,
4179,19991228,A054410,
4180,19991228,A054440,
4181,20070330,A054440,관리
4182,20070413,A054440,
4183,19991228,A054450,
4184,19991228,A054530,
4185,20040120,A054530,관리
4186,20040202,A054530,
4187,20040322,A054530,관리
4188,20040406,A054530,
4189,19991228,A054540,
4190,19991228,A054620,
4191,19991228,A054630,
4192,20160317,A054630,관리
4193,20170309,A054630,
4194,19991228,A054650,
4195,20090115,A054650,관리
4196,20090403,A054650,
4197,20090504,A054650,관리
4198,20090904,A054650,
4199,19991228,A054670,
4200,19991228,A054780,
4201,20040816,A054780,관리
4202,20060403,A054780,
4203,19991228,A054790,
4204,20070405,A054790,관리
4205,20070424,A054790,
4206,19991228,A054800,
4207,19991228,A054920,
4208,19991228,A054930,
4209,19991228,A054940,
4210,19991228,A054950,
4211,19991228,A055000,
4212,20040322,A055000,관리
4213,20040406,A055000,
4214,19991228,A055250,
4215,20070316,A055250,관리
4216,20081218,A055250,
4217,20100817,A055250,관리
4218,20101001,A055250,
4219,19991228,A055490,
4220,19991228,A055550,
4221,19991228,A055810,
4222,20050801,A055810,관리
4223,20050816,A055810,
4224,19991228,A055970,
4225,20070326,A055970,관리
4226,20080506,A055970,
4227,19991228,A056000,
4228,19991228,A056010,
4229,20110322,A056010,관리
4230,20120413,A056010,
4231,19991228,A056020,
4232,20080401,A056020,관리
4233,20090403,A056020,
4234,19991228,A056060,
4235,20060328,A056060,관리
4236,20060410,A056060,
4237,19991228,A056080,
4238,19991228,A056090,
4239,19991228,A056140,
4240,20030401,A056140,관리
4241,20040330,A056140,
4242,19991228,A056190,
4243,19991228,A056200,
4244,19991228,A056340,
4245,20140331,A056340,관리
4246,20140521,A056340,
4247,19991228,A056360,
4248,19991228,A056500,
4249,20050323,A056500,관리
4250,20050406,A056500,
4251,19991228,A056700,
4252,19991228,A056710,
4253,20100324,A056710,관리
4254,20110309,A056710,
4255,20111025,A056710,관리
4256,20120413,A056710,
4257,19991228,A056730,
4258,20161115,A056730,관리
4259,20161216,A056730,
4260,20190322,A056730,관리
4261,19991228,A056810,
4262,20130322,A056810,관리
4263,20130910,A056810,
4264,19991228,A056850,
4265,20100122,A056850,관리
4266,20100309,A056850,
4267,19991228,A057030,
4268,19991228,A057050,
4269,19991228,A057100,
4270,20100219,A057100,관리
4271,20100510,A057100,
4272,19991228,A057110,
4273,20050401,A057110,관리
4274,20051024,A057110,
4275,19991228,A057330,
4276,20051110,A057330,관리
4277,20051122,A057330,
4278,20051208,A057330,관리
4279,20060102,A057330,
4280,20070319,A057330,관리
4281,20080423,A057330,
4282,19991228,A057500,
4283,19991228,A057540,
4284,19991228,A057680,
4285,20190315,A057680,관리
4286,20200317,A057680,
4287,19991228,A057880,
4288,20160315,A057880,관리
4289,20170327,A057880,
4290,20200320,A057880,관리
4291,19991228,A058110,
4292,19991228,A058220,
4293,20200327,A058220,관리
4294,19991228,A058370,
4295,20110323,A058370,관리
4296,20110929,A058370,
4297,20160323,A058370,관리
4298,20170508,A058370,
4299,19991228,A058400,
4300,19991228,A058420,
4301,20140901,A058420,관리
4302,20160322,A058420,
4303,20200309,A058420,관리
4304,20200319,A058420,
4305,20200320,A058420,관리
4306,19991228,A058430,
4307,19991228,A058450,
4308,20200803,A058450,관리
4309,19991228,A058470,
4310,19991228,A058480,
4311,20100330,A058480,관리
4312,20100510,A058480,
4313,19991228,A058530,
4314,20200818,A058530,관리
4315,19991228,A058550,
4316,20070330,A058550,관리
4317,20070405,A058550,
4318,20070411,A058550,관리
4319,20080215,A058550,
4320,20080818,A058550,관리
4321,20090403,A058550,
4322,20090504,A058550,관리
4323,20090915,A058550,
4324,19991228,A058610,
4325,19991228,A058630,
4326,19991228,A058650,
4327,19991228,A058680,
4328,19991228,A058690,
4329,20100324,A058690,관리
4330,20100826,A058690,
4331,19991228,A058730,
4332,19991228,A058820,
4333,20081216,A058820,관리
4334,20090217,A058820,
4335,19991228,A058850,
4336,19991228,A058860,
4337,19991228,A058900,
4338,20080313,A058900,관리
4339,20090320,A058900,
4340,20100825,A058900,관리
4341,20101012,A058900,
4342,19991228,A059090,
4343,19991228,A059100,
4344,19991228,A059120,
4345,19991228,A059210,
4346,19991228,A059720,
4347,20090331,A059720,관리
4348,20090403,A059720,
4349,20090504,A059720,관리
4350,20090527,A059720,
4351,19991228,A060000,
4352,19991228,A060150,
4353,19991228,A060230,
4354,20120323,A060230,관리
4355,20130320,A060230,
4356,19991228,A060240,
4357,20120323,A060240,관리
4358,20130322,A060240,
4359,19991228,A060250,
4360,19991228,A060260,
4361,19991228,A060280,
4362,19991228,A060300,
4363,20190722,A060300,관리
4364,19991228,A060310,
4365,20080701,A060310,관리
4366,20080806,A060310,
4367,19991228,A060370,
4368,19991228,A060380,
4369,19991228,A060410,
4370,20070320,A060410,관리
4371,20070816,A060410,
4372,20080325,A060410,관리
4373,20080825,A060410,
4374,19991228,A060480,
4375,19991228,A060540,
4376,19991228,A060550,
4377,20080811,A060550,관리
4378,20090403,A060550,
4379,19991228,A060560,
4380,19991228,A060570,
4381,19991228,A060590,
4382,19991228,A060660,
4383,20080325,A060660,관리
4384,20080506,A060660,
4385,19991228,A060670,
4386,20080320,A060670,관리
4387,20090323,A060670,
4388,20100325,A060670,관리
4389,20100413,A060670,
4390,19991228,A060720,
4391,19991228,A060750,
4392,20110406,A060750,관리
4393,20110418,A060750,
4394,19991228,A060840,
4395,20030319,A060840,관리
4396,20030402,A060840,
4397,19991228,A060850,
4398,19991228,A060900,
4399,20060403,A060900,관리
4400,20070321,A060900,
4401,20080321,A060900,관리
4402,20090403,A060900,
4403,20090504,A060900,관리
4404,20110314,A060900,
4405,20150401,A060900,관리
4406,20170220,A060900,
4407,19991228,A060980,
4408,19991228,A061040,
4409,19991228,A061050,
4410,20110817,A061050,관리
4411,20120120,A061050,
4412,19991228,A061140,
4413,20110706,A061140,관리
4414,20111228,A061140,
4415,19991228,A061250,
4416,19991228,A061460,
4417,20130924,A061460,관리
4418,20140924,A061460,
4419,19991228,A061970,
4420,19991228,A062730,
4421,20090312,A062730,관리
4422,20090403,A062730,
4423,20090504,A062730,관리
4424,20091223,A062730,
4425,19991228,A062860,
4426,19991228,A062970,
4427,19991228,A063080,
4428,19991228,A063160,
4429,19991228,A063170,
4430,19991228,A063280,
4431,20080818,A063280,관리
4432,20080820,A063280,
4433,20090331,A063280,관리
4434,20090401,A063280,
4435,20090603,A063280,관리
4436,20090708,A063280,
4437,19991228,A063350,
4438,19991228,A063440,
4439,19991228,A063510,
4440,19991228,A063570,
4441,19991228,A063760,
4442,19991228,A064060,
4443,20100330,A064060,관리
4444,20100413,A064060,
4445,19991228,A064090,
4446,20120322,A064090,관리
4447,20120914,A064090,
4448,19991228,A064240,
4449,19991228,A064260,
4450,19991228,A064290,
4451,19991228,A064350,
4452,19991228,A064420,
4453,19991228,A064480,
4454,19991228,A064510,
4455,19991228,A064520,
4456,20190129,A064520,관리
4457,19991228,A064550,
4458,19991228,A064720,
4459,20070320,A064720,관리
4460,20080414,A064720,
4461,19991228,A064760,
4462,19991228,A064800,
4463,19991228,A064820,
4464,19991228,A064960,
4465,19991228,A065060,
4466,19991228,A065130,
4467,19991228,A065150,
4468,20180816,A065150,관리
4469,19991228,A065160,
4470,20180323,A065160,관리
4471,20190503,A065160,
4472,19991228,A065170,
4473,19991228,A065270,
4474,20160323,A065270,관리
4475,20160412,A065270,
4476,19991228,A065340,
4477,20090817,A065340,관리
4478,20100415,A065340,
4479,19991228,A065350,
4480,19991228,A065370,
4481,19991228,A065410,
4482,20100325,A065410,관리
4483,20100506,A065410,
4484,19991228,A065420,
4485,20070814,A065420,관리
4486,20080307,A065420,
4487,20090319,A065420,관리
4488,20090403,A065420,
4489,20090504,A065420,관리
4490,20100323,A065420,
4491,20110622,A065420,관리
4492,20110719,A065420,
4493,20190507,A065420,관리
4494,19991228,A065440,
4495,19991228,A065450,
4496,19991228,A065500,
4497,20110601,A065500,관리
4498,20110622,A065500,
4499,20110817,A065500,관리
4500,20130321,A065500,
